Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,29.76061826,115.97454004,29.76100000,115.97500000,29.76061826,115.97454004,0.5567,61.50,0,405,split_finetuned_disk,11,1,1,52.53,52.53,52.53
2,7.00,29.76061826,115.97454004,29.76032461,115.97418623,29.76061826,115.97454004,0.5567,47.31,0,405,split_finetuned_disk,11,1,1,37.15,37.15,37.15
3,10.00,29.76243015,115.97956098,29.76061826,115.97454004,29.76061826,115.97454004,0.6267,525.56,1,434,split_finetuned_disk,14,1,8,769.71,94.50,94.50
4,14.00,29.76809449,115.97450297,29.76061826,115.97454004,29.76061826,115.97454004,0.5333,832.26,1,457,split_finetuned_disk,10,1,9,986.20,25.90,25.90
5,17.00,29.75589825,115.97552874,29.76061826,115.97454004,29.76061826,115.97454004,0.5100,534.05,1,379,split_finetuned_disk,9,1,1,137.84,67.49,67.49
6,21.00,29.74523036,115.97549166,29.76061826,115.97454004,29.76061826,115.97454004,0.6267,1715.45,1,314,split_finetuned_disk,14,1,4,1058.42,62.13,62.13
7,24.00,29.75589825,115.97552874,29.76061826,115.97454004,29.76061826,115.97454004,0.5100,534.05,1,379,split_finetuned_disk,9,1,1,29.38,29.38,29.38
8,28.00,29.74523036,115.97549166,29.76061826,115.97454004,29.76061826,115.97454004,0.6267,1715.45,1,314,split_finetuned_disk,14,1,4,902.61,100.05,100.05
9,31.00,29.76809449,115.97450297,29.76061826,115.97454004,29.76061826,115.97454004,0.5333,832.26,1,457,split_finetuned_disk,10,1,3,1386.88,25.50,25.50
10,34.00,29.76785221,115.98801763,29.76061826,115.97454004,29.76061826,115.97454004,0.6500,1531.53,1,476,split_finetuned_disk,15,1,3,2039.43,137.10,137.10
11,38.00,29.75294887,115.97577591,29.76061826,115.97454004,29.76061826,115.97454004,0.5333,862.07,1,353,split_finetuned_disk,10,1,1,61.42,61.42,61.42
12,41.00,29.75845058,115.98151887,29.76061826,115.97454004,29.75845058,115.98151887,0.5100,716.43,1,409,split_finetuned_disk,9,1,-1,1130.86,180.83,180.83
13,44.00,29.75101274,115.98279182,29.75845058,115.98151887,29.75845058,115.98151887,0.5333,837.07,1,344,split_finetuned_disk,10,1,5,784.84,103.90,103.90
14,48.00,29.76797025,115.98054445,29.75845058,115.98151887,29.75845058,115.98151887,0.5333,1063.91,1,472,split_finetuned_disk,10,1,5,2012.20,32.15,32.15
15,51.00,29.76797025,115.98054445,29.75845058,115.98151887,29.75845058,115.98151887,0.5333,1063.91,1,472,split_finetuned_disk,10,1,5,2088.79,58.46,58.46
16,55.00,29.72598261,115.98111817,29.75845058,115.98151887,29.75845058,115.98151887,0.6500,3614.54,1,174,split_finetuned_disk,15,1,-1,2534.66,1373.86,1373.86
17,58.00,29.74523036,115.97549166,29.75845058,115.98151887,29.75845058,115.98151887,0.6267,1582.79,1,314,split_finetuned_disk,14,1,7,180.08,30.41,30.41
18,62.00,29.74523036,115.97549166,29.75845058,115.98151887,29.75845058,115.98151887,0.6267,1582.79,1,314,split_finetuned_disk,14,1,1,103.16,101.52,101.52
19,65.00,29.76785221,115.98801763,29.75845058,115.98151887,29.75845058,115.98151887,0.6500,1220.63,1,476,split_finetuned_disk,15,1,2,2653.07,31.60,31.60
20,69.00,29.76785221,115.98801763,29.75845058,115.98151887,29.75845058,115.98151887,0.6500,1220.63,1,476,split_finetuned_disk,15,1,2,2723.11,59.16,59.16
21,72.00,29.74523036,115.97549166,29.75845058,115.98151887,29.75845058,115.98151887,0.6267,1582.79,1,314,split_finetuned_disk,14,1,1,134.70,134.70,134.70
22,75.00,29.71987996,115.98468792,29.75845058,115.98151887,29.71987996,115.98468792,0.5800,4304.59,1,124,split_finetuned_disk,12,1,-1,2955.72,2458.12,2458.12
23,78.00,29.71485495,115.99546609,29.71987996,115.98468792,29.71987996,115.98468792,0.5100,1182.49,1,90,split_finetuned_disk,9,1,7,3857.15,113.33,113.33
24,82.00,29.74496828,115.97399626,29.71987996,115.98468792,29.71987996,115.98468792,0.6033,2977.91,1,301,split_finetuned_disk,13,1,8,168.12,39.78,39.78
25,85.00,29.74496828,115.97399626,29.71987996,115.98468792,29.71987996,115.98468792,0.6033,2977.91,1,301,split_finetuned_disk,13,1,7,256.68,59.86,59.86
26,89.00,29.74290338,115.97249564,29.71987996,115.98468792,29.71987996,115.98468792,0.6267,2820.93,1,287,split_finetuned_disk,14,1,5,258.94,69.79,69.79
27,92.00,29.74290338,115.97249564,29.71987996,115.98468792,29.71987996,115.98468792,0.6267,2820.93,1,287,split_finetuned_disk,14,1,6,306.52,24.66,24.66
28,96.00,29.72476546,115.97208780,29.71987996,115.98468792,29.71987996,115.98468792,0.5567,1333.83,1,157,split_finetuned_disk,11,1,5,1724.78,92.14,92.14
29,99.00,29.74711450,115.98774574,29.71987996,115.98468792,29.71987996,115.98468792,0.5567,3046.12,1,307,split_finetuned_disk,11,1,8,1307.77,39.15,39.15
30,102.00,29.74603066,115.98841833,29.71987996,115.98468792,29.71987996,115.98468792,0.5333,2933.34,1,308,split_finetuned_disk,10,1,8,1521.86,50.33,50.33
31,106.00,29.74150381,115.99255135,29.71987996,115.98468792,29.71987996,115.98468792,0.5333,2524.32,1,283,split_finetuned_disk,10,1,-1,1611.01,468.64,468.64
32,110.00,29.74150381,115.99255135,29.71987996,115.98468792,29.74150381,115.99255135,0.5333,2524.32,1,283,split_finetuned_disk,10,1,-1,1628.44,427.29,427.29
33,113.00,29.73673635,115.97819108,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,1486.05,1,237,split_finetuned_disk,11,1,-1,209.30,209.30,209.30
34,116.00,29.74150381,115.99255135,29.74150381,115.99255135,29.74150381,115.99255135,0.5333,0.00,0,283,split_finetuned_disk,10,1,-1,1677.41,292.40,292.40
35,119.00,29.73673635,115.97819108,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,1486.05,1,237,split_finetuned_disk,11,1,-1,184.11,184.11,184.11
36,123.00,29.73673635,115.97819108,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,1486.05,1,237,split_finetuned_disk,11,1,2,217.16,79.00,79.00
37,126.00,29.73778179,115.98098223,29.74150381,115.99255135,29.74150381,115.99255135,0.5100,1192.55,1,252,split_finetuned_disk,9,1,-1,704.24,178.25,178.25
38,129.00,29.73763156,115.99138964,29.74150381,115.99255135,29.74150381,115.99255135,0.6033,445.44,1,257,split_finetuned_disk,13,1,-1,1649.59,195.33,195.33
39,133.00,29.73763156,115.99138964,29.74150381,115.99255135,29.74150381,115.99255135,0.6033,445.44,1,257,split_finetuned_disk,13,1,-1,1673.92,183.16,183.16
40,136.00,29.73082066,115.97441646,29.74150381,115.99255135,29.74150381,115.99255135,0.5100,2118.25,1,197,split_finetuned_disk,9,1,9,154.65,51.69,51.69
41,139.00,29.73082066,115.97441646,29.74150381,115.99255135,29.74150381,115.99255135,0.5100,2118.25,1,197,split_finetuned_disk,9,1,1,78.28,78.28,78.28
42,143.00,29.74150381,115.99255135,29.74150381,115.99255135,29.74150381,115.99255135,0.5333,0.00,0,283,split_finetuned_disk,10,1,-1,1984.29,178.26,178.26
43,146.00,29.73673635,115.97819108,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,1486.05,1,237,split_finetuned_disk,11,1,-1,703.61,195.64,195.64
44,150.00,29.73673635,115.97819108,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,1486.05,1,237,split_finetuned_disk,11,1,-1,779.24,238.57,238.57
45,153.00,29.73471437,115.98883853,29.74150381,115.99255135,29.74150381,115.99255135,0.6033,836.68,1,230,split_finetuned_disk,13,1,8,1518.12,42.50,42.50
46,157.00,29.72753861,115.97265630,29.74150381,115.99255135,29.74150381,115.99255135,0.6033,2472.83,1,170,split_finetuned_disk,13,1,3,237.70,88.30,88.30
47,160.00,29.74711450,115.98774574,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,778.38,1,307,split_finetuned_disk,11,1,3,2314.67,23.07,23.07
48,164.00,29.72476546,115.97208780,29.74150381,115.99255135,29.74150381,115.99255135,0.5567,2717.42,1,157,split_finetuned_disk,11,1,5,251.48,84.27,84.27
49,167.00,29.71284370,115.97259451,29.74150381,115.99255135,29.74150381,115.99255135,0.6033,3728.27,1,66,split_finetuned_disk,13,1,-1,1457.64,779.30,779.30
50,170.00,29.72595661,115.98402769,29.74150381,115.99255135,29.74150381,115.99255135,0.5100,1916.81,1,162,split_finetuned_disk,9,1,-1,779.13,164.19,164.19
51,174.00,29.72598261,115.98111817,29.74150381,115.99255135,29.74150381,115.99255135,0.6500,2051.01,1,174,split_finetuned_disk,15,1,3,658.56,87.57,87.57
52,177.00,29.71521980,115.97492316,29.74150381,115.99255135,29.71521980,115.97492316,0.5567,3385.92,1,80,split_finetuned_disk,11,1,5,1007.13,22.83,22.83
53,180.00,29.72129026,115.97437938,29.71521980,115.97492316,29.71521980,115.97492316,0.6500,677.80,1,132,split_finetuned_disk,15,1,1,130.79,74.29,74.29
54,184.00,29.72129026,115.97437938,29.71521980,115.97492316,29.71521980,115.97492316,0.6500,677.80,1,132,split_finetuned_disk,15,1,1,55.49,55.49,55.49
55,187.00,29.72129026,115.97437938,29.71521980,115.97492316,29.71521980,115.97492316,0.6500,677.80,1,132,split_finetuned_disk,15,1,1,34.58,34.58,34.58
56,190.00,29.72598261,115.98111817,29.71521980,115.97492316,29.71521980,115.97492316,0.6500,1339.42,1,174,split_finetuned_disk,15,1,3,920.28,86.84,86.84
57,193.00,29.72903477,115.98956769,29.71521980,115.97492316,29.71521980,115.97492316,0.5333,2090.17,1,191,split_finetuned_disk,10,1,4,1699.20,22.61,22.61
58,196.00,29.72903477,115.98956769,29.71521980,115.97492316,29.71521980,115.97492316,0.5333,2090.17,1,191,split_finetuned_disk,10,1,2,1745.92,75.01,75.01
59,200.00,29.72598261,115.98111817,29.71521980,115.97492316,29.71521980,115.97492316,0.6500,1339.42,1,174,split_finetuned_disk,15,1,-1,1111.89,151.28,151.28
60,203.00,29.70838124,115.97735069,29.71521980,115.97492316,29.71521980,115.97492316,0.5333,796.61,1,42,split_finetuned_disk,10,1,-1,988.57,481.71,481.71
61,206.00,29.70972262,115.97466363,29.71521980,115.97492316,29.71521980,115.97492316,0.5333,612.46,1,41,split_finetuned_disk,10,1,5,894.71,96.92,96.92
62,210.00,29.72129026,115.97437938,29.71521980,115.97492316,29.72129026,115.97437938,0.6500,677.80,1,132,split_finetuned_disk,15,1,6,583.88,27.32,27.32
63,213.00,29.72129026,115.97437938,29.72129026,115.97437938,29.72129026,115.97437938,0.6500,0.00,0,132,split_finetuned_disk,15,1,2,661.76,65.14,65.14
64,216.00,29.71521980,115.97492316,29.72129026,115.97437938,29.72129026,115.97437938,0.5567,677.80,1,80,split_finetuned_disk,11,1,1,54.11,54.11,54.11
65,220.00,29.71521980,115.97492316,29.72129026,115.97437938,29.72129026,115.97437938,0.5567,677.80,1,80,split_finetuned_disk,11,1,1,35.76,35.76,35.76
66,223.00,29.71521980,115.97492316,29.72129026,115.97437938,29.72129026,115.97437938,0.5567,677.80,1,80,split_finetuned_disk,11,1,1,108.51,96.19,96.19
67,226.00,29.72598261,115.98111817,29.72129026,115.97437938,29.72129026,115.97437938,0.6500,834.94,1,174,split_finetuned_disk,15,1,-1,1686.46,185.51,185.51
68,230.00,29.72598261,115.98111817,29.72129026,115.97437938,29.72129026,115.97437938,0.6500,834.94,1,174,split_finetuned_disk,15,1,-1,1759.86,862.43,862.43
69,233.00,29.72598261,115.98111817,29.72129026,115.97437938,29.72129026,115.97437938,0.6500,834.94,1,174,split_finetuned_disk,15,1,9,1833.64,63.75,63.75
70,237.00,29.70420398,115.97681926,29.72129026,115.97437938,29.72129026,115.97437938,0.5800,1916.61,1,3,split_finetuned_disk,12,1,9,802.05,28.24,28.24
71,240.00,29.70420398,115.97681926,29.72129026,115.97437938,29.72129026,115.97437938,0.5800,1916.61,1,3,split_finetuned_disk,12,1,2,726.29,98.36,98.36
72,243.00,29.70972262,115.97466363,29.72129026,115.97437938,29.72129026,115.97437938,0.5333,1288.00,1,41,split_finetuned_disk,10,1,1,26.44,26.44,26.44
73,247.00,29.72129026,115.97437938,29.72129026,115.97437938,29.72129026,115.97437938,0.6500,0.00,0,132,split_finetuned_disk,15,1,3,1463.07,66.56,66.56
74,250.00,29.72129026,115.97437938,29.72129026,115.97437938,29.72129026,115.97437938,0.6500,0.00,0,132,split_finetuned_disk,15,1,3,1540.98,63.05,63.05
