Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,29.70386059,115.98739447,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,6472.60,1,7,split_learned_disk,10,1,-1,6323.93,1026.23,1026.23
2,7.00,29.70386059,115.98739447,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,6472.60,1,7,split_learned_disk,10,1,-1,6246.96,602.68,602.68
3,10.00,29.70386059,115.98739447,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,6472.60,1,7,split_learned_disk,10,1,-1,6170.01,431.67,431.67
4,14.00,29.74523036,115.97549166,29.76100000,115.97500000,29.76100000,115.97500000,0.6267,1756.12,1,314,split_learned_disk,14,1,7,1214.23,25.90,25.90
5,17.00,29.71712827,115.97768959,29.76100000,115.97500000,29.76100000,115.97500000,0.6033,4890.72,1,108,split_learned_disk,13,1,6,4352.58,67.49,67.49
6,21.00,29.74066679,115.97110624,29.76100000,115.97500000,29.76100000,115.97500000,0.6033,2294.57,1,273,split_learned_disk,13,1,4,1710.99,62.13,62.13
7,24.00,29.74066679,115.97110624,29.76100000,115.97500000,29.76100000,115.97500000,0.6033,2294.57,1,273,split_learned_disk,13,1,-1,1635.58,867.11,867.11
8,28.00,29.75324934,115.99552788,29.76100000,115.97500000,29.76100000,115.97500000,0.5567,2163.68,1,363,split_learned_disk,11,1,2,2001.21,100.05,100.05
9,31.00,29.75171480,115.97989466,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,1136.76,1,356,split_learned_disk,10,1,-1,616.32,613.67,613.67
10,34.00,29.75356054,115.99214874,29.76100000,115.97500000,29.75356054,115.99214874,0.5567,1852.95,1,362,split_learned_disk,11,1,-1,1783.38,593.87,593.87
11,38.00,29.75356054,115.99214874,29.75356054,115.99214874,29.75356054,115.99214874,0.5567,0.00,0,362,split_learned_disk,11,1,-1,1779.17,581.08,581.08
12,41.00,29.75171480,115.97989466,29.75356054,115.99214874,29.75356054,115.99214874,0.5333,1202.16,1,356,split_learned_disk,10,1,-1,578.60,578.60,578.60
13,44.00,29.75069081,115.97689342,29.75356054,115.99214874,29.75356054,115.99214874,0.6500,1508.78,1,341,split_learned_disk,15,1,-1,205.16,203.60,203.60
14,48.00,29.75623545,115.98441081,29.75356054,115.99214874,29.75356054,115.99214874,0.5333,805.04,1,396,split_learned_disk,10,1,-1,1099.25,604.53,604.53
15,51.00,29.72383806,115.99339697,29.75356054,115.99214874,29.75356054,115.99214874,0.6033,3310.91,1,154,split_learned_disk,13,1,-1,3440.86,1155.60,1155.60
16,55.00,29.75171480,115.97989466,29.75356054,115.99214874,29.75356054,115.99214874,0.5333,1202.16,1,356,split_learned_disk,10,1,-1,666.86,503.40,503.40
17,58.00,29.75171480,115.97989466,29.75356054,115.99214874,29.75356054,115.99214874,0.5333,1202.16,1,356,split_learned_disk,10,1,2,715.40,30.41,30.41
18,62.00,29.72204144,115.97063661,29.75356054,115.99214874,29.75356054,115.99214874,0.5800,4078.57,1,130,split_learned_disk,12,1,-1,2931.34,901.10,901.10
19,65.00,29.74523036,115.97549166,29.75356054,115.99214874,29.75356054,115.99214874,0.6267,1858.01,1,314,split_learned_disk,14,1,1,31.60,31.60,31.60
20,69.00,29.74523036,115.97549166,29.75356054,115.99214874,29.75356054,115.99214874,0.6267,1858.01,1,314,split_learned_disk,14,1,1,59.16,59.16,59.16
21,72.00,29.71987996,115.98468792,29.75356054,115.99214874,29.71987996,115.98468792,0.5800,3818.05,1,124,split_learned_disk,12,1,-1,3029.36,463.02,463.02
22,75.00,29.71987996,115.98468792,29.71987996,115.98468792,29.71987996,115.98468792,0.5800,0.00,0,124,split_learned_disk,12,1,-1,2955.72,819.71,819.71
23,78.00,29.76875362,115.97063661,29.71987996,115.98468792,29.71987996,115.98468792,0.5800,5607.58,1,468,split_learned_disk,12,1,7,2721.66,113.33,113.33
24,82.00,29.74496828,115.97399626,29.71987996,115.98468792,29.71987996,115.98468792,0.6033,2977.91,1,301,split_learned_disk,13,1,8,168.12,39.78,39.78
25,85.00,29.73952476,115.98728847,29.71987996,115.98468792,29.71987996,115.98468792,0.6267,2201.26,1,268,split_learned_disk,14,1,9,1227.50,59.86,59.86
26,89.00,29.74496828,115.97399626,29.71987996,115.98468792,29.71987996,115.98468792,0.6033,2977.91,1,301,split_learned_disk,13,1,7,334.39,69.79,69.79
27,92.00,29.75008534,115.97683162,29.71987996,115.98468792,29.71987996,115.98468792,0.5567,3447.15,1,328,split_learned_disk,11,1,9,830.95,24.66,24.66
28,96.00,29.72619723,115.97479957,29.71987996,115.98468792,29.71987996,115.98468792,0.5333,1186.63,1,171,split_learned_disk,10,1,7,1510.62,112.59,112.59
29,99.00,29.72598261,115.98111817,29.71987996,115.98468792,29.71987996,115.98468792,0.6500,761.95,1,174,split_learned_disk,15,1,-1,1544.84,244.56,244.56
30,102.00,29.72447572,115.97047595,29.71987996,115.98468792,29.71987996,115.98468792,0.5567,1465.89,1,156,split_learned_disk,11,1,9,1610.81,50.33,50.33
31,106.00,29.74190086,115.98541708,29.71987996,115.98468792,29.71987996,115.98468792,0.5567,2452.38,1,280,split_learned_disk,11,1,-1,1030.28,468.64,468.64
32,110.00,29.73763156,115.99138964,29.71987996,115.98468792,29.73763156,115.99138964,0.6033,2079.57,1,257,split_learned_disk,13,1,-1,1578.24,427.29,427.29
33,113.00,29.73763156,115.99138964,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,0.00,0,257,split_learned_disk,13,1,-1,1580.82,393.83,393.83
34,116.00,29.74190086,115.98541708,29.73763156,115.99138964,29.73763156,115.99138964,0.5567,747.76,1,280,split_learned_disk,11,1,-1,1131.29,379.57,379.57
35,119.00,29.74190086,115.98541708,29.73763156,115.99138964,29.73763156,115.99138964,0.5567,747.76,1,280,split_learned_disk,11,1,-1,1172.36,381.04,381.04
36,123.00,29.73471437,115.98883853,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,407.75,1,230,split_learned_disk,13,1,-1,1380.33,328.50,328.50
37,126.00,29.74190086,115.98541708,29.73763156,115.99138964,29.73763156,115.99138964,0.5567,747.76,1,280,split_learned_disk,11,1,-1,1264.96,428.79,428.79
38,129.00,29.74150381,115.99255135,29.73763156,115.99138964,29.73763156,115.99138964,0.5333,445.44,1,283,split_learned_disk,10,1,-1,1806.95,470.54,470.54
39,133.00,29.73763156,115.99138964,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,0.00,0,257,split_learned_disk,13,1,-1,1673.92,1423.93,1423.93
40,136.00,29.72753861,115.97265630,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,2131.00,1,170,split_learned_disk,13,1,10,595.92,51.69,51.69
41,139.00,29.72750642,115.97026585,29.73763156,115.99138964,29.73763156,115.99138964,0.6500,2332.25,1,169,split_learned_disk,15,1,4,635.37,78.28,78.28
42,143.00,29.74190086,115.98541708,29.73763156,115.99138964,29.73763156,115.99138964,0.5567,747.76,1,280,split_learned_disk,11,1,-1,1550.33,711.58,711.58
43,146.00,29.74262438,115.99213116,29.73763156,115.99138964,29.73763156,115.99138964,0.5333,560.40,1,296,split_learned_disk,10,1,-1,2164.07,583.84,583.84
44,150.00,29.74190086,115.98541708,29.73763156,115.99138964,29.73763156,115.99138964,0.5567,747.76,1,280,split_learned_disk,11,1,-1,1674.12,847.65,847.65
45,153.00,29.73471437,115.98883853,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,407.75,1,230,split_learned_disk,13,1,-1,1518.12,624.73,624.73
46,157.00,29.73668269,115.99321159,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,205.36,1,245,split_learned_disk,13,1,-1,1999.58,211.81,211.81
47,160.00,29.74163258,115.97760308,29.73763156,115.99138964,29.73763156,115.99138964,0.6033,1405.06,1,277,split_learned_disk,13,1,-1,1636.66,262.24,262.24
48,164.00,29.72204144,115.97063661,29.73763156,115.99138964,29.73763156,115.99138964,0.5800,2652.52,1,130,split_learned_disk,12,1,3,668.45,120.57,120.57
49,167.00,29.70764699,115.97936324,29.73763156,115.99138964,29.70764699,115.97936324,0.5100,3534.51,1,31,split_learned_disk,9,1,-1,2121.01,677.96,677.96
50,170.00,29.72383806,115.99339697,29.70764699,115.97936324,29.70764699,115.97936324,0.6033,2255.81,1,154,split_learned_disk,13,1,-1,1785.67,164.19,164.19
51,174.00,29.72383806,115.99339697,29.70764699,115.97936324,29.70764699,115.97936324,0.6033,2255.81,1,154,split_learned_disk,13,1,-1,1780.26,1609.40,1609.40
52,177.00,29.72383806,115.99339697,29.70764699,115.97936324,29.70764699,115.97936324,0.6033,2255.81,1,154,split_learned_disk,13,1,-1,1778.25,1626.46,1626.46
53,180.00,29.75324934,115.99552788,29.70764699,115.97936324,29.70764699,115.97936324,0.5567,5311.47,1,363,split_learned_disk,11,1,-1,3822.70,558.19,558.19
54,184.00,29.75324934,115.99552788,29.70764699,115.97936324,29.70764699,115.97936324,0.5567,5311.47,1,363,split_learned_disk,11,1,-1,3889.59,484.99,484.99
55,187.00,29.72383806,115.99339697,29.70764699,115.97936324,29.70764699,115.97936324,0.6033,2255.81,1,154,split_learned_disk,13,1,-1,1792.65,999.31,999.31
56,190.00,29.75356054,115.99214874,29.70764699,115.97936324,29.70764699,115.97936324,0.5567,5258.38,1,362,split_learned_disk,11,1,-1,3940.04,1660.43,1660.43
57,193.00,29.75356054,115.99214874,29.70764699,115.97936324,29.70764699,115.97936324,0.5567,5258.38,1,362,split_learned_disk,11,1,-1,4009.73,1686.27,1686.27
58,196.00,29.75171480,115.97989466,29.70764699,115.97936324,29.70764699,115.97936324,0.5333,4905.90,1,356,split_learned_disk,10,1,-1,3717.03,1448.63,1448.63
59,200.00,29.75409090,115.99129077,29.70764699,115.97936324,29.75409090,115.99129077,0.5100,5297.12,1,374,split_learned_disk,9,1,-1,4253.35,1747.25,1747.25
60,203.00,29.73131429,115.98914749,29.75409090,115.99129077,29.75409090,115.99129077,0.5100,2543.94,1,204,split_learned_disk,9,1,9,1984.35,35.17,35.17
61,206.00,29.70386059,115.98739447,29.75409090,115.99129077,29.75409090,115.99129077,0.5333,5604.31,1,7,split_learned_disk,10,1,7,1786.15,96.92,96.92
62,210.00,29.70357085,115.99135256,29.75409090,115.99129077,29.75409090,115.99129077,0.5100,5623.89,1,10,split_learned_disk,9,1,6,2120.70,27.32,27.32
63,213.00,29.75171480,115.97989466,29.75409090,115.99129077,29.75409090,115.99129077,0.5333,1132.85,1,356,split_learned_disk,10,1,-1,4102.36,1199.78,1199.78
64,216.00,29.70386059,115.98739447,29.75409090,115.99129077,29.75409090,115.99129077,0.5333,5604.31,1,7,split_learned_disk,10,1,-1,1586.92,1586.92,1586.92
65,220.00,29.70386059,115.98739447,29.75409090,115.99129077,29.75409090,115.99129077,0.5333,5604.31,1,7,split_learned_disk,10,1,-1,1526.32,1042.64,1042.64
66,223.00,29.70386059,115.98739447,29.75409090,115.99129077,29.75409090,115.99129077,0.5333,5604.31,1,7,split_learned_disk,10,1,-1,1467.35,307.08,307.08
67,226.00,29.73131429,115.98914749,29.75409090,115.99129077,29.75409090,115.99129077,0.5100,2543.94,1,204,split_learned_disk,9,1,-1,2415.93,816.06,816.06
68,230.00,29.75171480,115.97989466,29.75409090,115.99129077,29.75409090,115.99129077,0.5333,1132.85,1,356,split_learned_disk,10,1,-1,4499.46,738.17,738.17
69,233.00,29.75171480,115.97989466,29.75409090,115.99129077,29.75171480,115.97989466,0.5333,1132.85,1,356,split_learned_disk,10,1,-1,4576.75,738.84,738.84
70,237.00,29.75171480,115.97989466,29.75171480,115.97989466,29.75171480,115.97989466,0.5333,0.00,0,356,split_learned_disk,10,1,-1,4654.06,582.41,582.41
71,240.00,29.75171480,115.97989466,29.75171480,115.97989466,29.75171480,115.97989466,0.5333,0.00,0,356,split_learned_disk,10,1,-1,4731.39,504.54,504.54
72,243.00,29.76251599,115.98860371,29.75171480,115.97989466,29.75171480,115.97989466,0.5100,1467.78,1,438,split_learned_disk,9,1,-1,6141.62,415.59,415.59
73,247.00,29.70386059,115.98739447,29.75171480,115.97989466,29.75171480,115.97989466,0.5333,5376.23,1,7,split_learned_disk,10,1,-1,1115.98,537.54,537.54
74,250.00,29.70357085,115.99135256,29.75171480,115.97989466,29.75171480,115.97989466,0.5100,5472.62,1,10,split_learned_disk,9,1,-1,1643.68,459.69,459.69
