Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,29.77234686,115.99339697,29.76100000,115.97500000,29.76100000,115.97500000,0.5100,2181.20,1,505,split_disk,9,1,-1,2233.95,2017.12,2017.12
2,7.00,29.74429223,115.99535486,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,2707.45,1,311,split_disk,10,1,-1,2525.46,2281.96,2281.96
3,10.00,29.73668269,115.99321159,29.76100000,115.97500000,29.76100000,115.97500000,0.6033,3229.02,1,245,split_disk,13,1,-1,3061.37,2454.56,2454.56
4,14.00,29.74429223,115.99535486,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,2707.45,1,311,split_disk,10,1,-1,2431.65,2271.92,2271.92
5,17.00,29.76883946,115.97520741,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,872.92,1,470,split_disk,10,1,-1,1264.07,1264.07,1264.07
6,21.00,29.76883946,115.97520741,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,872.92,1,470,split_disk,10,1,-1,1341.99,1341.99,1341.99
7,24.00,29.74429223,115.99535486,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,2707.45,1,311,split_disk,10,1,-1,2303.57,1419.90,1419.90
8,28.00,29.74429223,115.99535486,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,2707.45,1,311,split_disk,10,1,-1,2264.64,2092.20,2092.20
9,31.00,29.74429223,115.99535486,29.76100000,115.97500000,29.76100000,115.97500000,0.5333,2707.45,1,311,split_disk,10,1,-1,2222.65,1775.46,1775.46
10,34.00,29.74177209,115.99639299,29.76100000,115.97500000,29.74177209,115.99639299,0.4867,2976.15,1,285,split_disk,8,1,-1,2386.76,1857.08,1857.08
11,38.00,29.74429223,115.99535486,29.74177209,115.99639299,29.74177209,115.99639299,0.5333,297.95,1,311,split_disk,10,1,-1,2156.07,2156.07,2156.07
12,41.00,29.74035105,115.99604695,29.74177209,115.99639299,29.74177209,115.99639299,0.4867,161.69,1,272,split_disk,8,1,-1,2411.74,1818.29,1818.29
13,44.00,29.74429223,115.99535486,29.74177209,115.99639299,29.74177209,115.99639299,0.5333,297.95,1,311,split_disk,10,1,-1,2098.97,1993.74,1993.74
14,48.00,29.77234686,115.99339697,29.74177209,115.99639299,29.74177209,115.99639299,0.5100,3415.88,1,505,split_disk,9,1,-1,2968.01,2206.05,2206.05
15,51.00,29.73668269,115.99321159,29.74177209,115.99639299,29.74177209,115.99639299,0.6033,644.63,1,245,split_disk,13,1,-1,2356.15,2014.09,2014.09
16,55.00,29.74429223,115.99535486,29.74177209,115.99639299,29.74177209,115.99639299,0.5333,297.95,1,311,split_disk,10,1,-1,2032.80,1899.50,1899.50
17,58.00,29.74429223,115.99535486,29.74177209,115.99639299,29.74177209,115.99639299,0.5333,297.95,1,311,split_disk,10,1,-1,2014.17,1818.13,1818.13
18,62.00,29.74429223,115.99535486,29.74177209,115.99639299,29.74177209,115.99639299,0.5333,297.95,1,311,split_disk,10,1,-1,2000.98,1847.42,1847.42
19,65.00,29.77088744,115.97968457,29.74177209,115.99639299,29.74177209,115.99639299,0.5800,3621.21,1,499,split_disk,12,1,-1,2836.65,1827.84,1827.84
20,69.00,29.77088744,115.97968457,29.74177209,115.99639299,29.77088744,115.97968457,0.5800,3621.21,1,499,split_disk,12,1,-1,2912.98,1796.43,1796.43
21,72.00,29.71712827,115.97768959,29.77088744,115.97968457,29.77088744,115.97968457,0.6033,5987.58,1,108,split_disk,13,1,-1,3090.30,2533.93,2533.93
22,75.00,29.71286516,115.99072227,29.77088744,115.97968457,29.77088744,115.97968457,0.5800,6546.56,1,75,split_disk,12,1,-1,3920.81,3651.41,3651.41
23,78.00,29.71286516,115.99072227,29.77088744,115.97968457,29.77088744,115.97968457,0.5800,6546.56,1,75,split_disk,12,1,-1,3849.61,3583.55,3583.55
24,82.00,29.71286516,115.99072227,29.77088744,115.97968457,29.77088744,115.97968457,0.5800,6546.56,1,75,split_disk,12,1,-1,3778.67,1240.60,1240.60
25,85.00,29.77088744,115.97968457,29.77088744,115.97968457,29.77088744,115.97968457,0.5800,0.00,0,499,split_disk,12,1,-1,3306.71,1079.20,1079.20
26,89.00,29.75294267,115.97227318,29.77088744,115.97968457,29.75294269,115.97227319,0.7667,2122.18,0,365,split_disk,20,1,-1,1352.00,846.76,846.76
27,92.00,29.77184250,115.97662152,29.73948414,115.96671466,29.73948414,115.96671466,0.5800,3727.24,1,497,split_disk,12,1,-1,3416.26,1954.70,1954.70
28,96.00,29.74429223,115.99535486,29.72153942,115.95930330,29.72153942,115.95930330,0.5333,4307.96,1,311,split_disk,10,1,-1,2037.91,1780.49,1780.49
29,99.00,29.74429223,115.99535486,29.70808087,115.95374477,29.70808087,115.95374477,0.5333,5694.37,1,311,split_disk,10,1,-1,2058.02,1778.54,1778.54
30,102.00,29.74429223,115.99535486,29.69462232,115.94818625,29.69462232,115.94818625,0.5333,7166.57,1,311,split_disk,10,1,-1,2080.85,1778.82,1778.82
31,106.00,29.74429223,115.99535486,29.67667760,115.94077488,29.67667760,115.94077488,0.5333,9191.64,1,311,split_disk,10,1,-1,2106.32,1779.89,1779.89
32,110.00,29.76061826,115.97454004,29.65873287,115.93336351,29.65873287,115.93336351,0.5567,12019.96,1,405,split_disk,11,1,-1,2401.33,2401.33,2401.33
33,113.00,29.76061826,115.97454004,29.64527432,115.92780499,29.64527432,115.92780499,0.5567,13611.56,1,405,split_disk,11,1,-1,2490.38,2490.38,2490.38
34,116.00,29.74523036,115.97549166,29.63181578,115.92224646,29.63181578,115.92224646,0.6267,13634.02,1,314,split_disk,14,1,-1,1168.41,1168.41,1168.41
35,119.00,29.74523036,115.97549166,29.61835723,115.91668794,29.61835723,115.91668794,0.6267,15224.35,1,314,split_disk,14,1,-1,1246.32,1246.32,1246.32
36,123.00,29.74523036,115.97549166,29.60041250,115.90927657,29.74523036,115.97549166,0.6267,17345.16,1,314,split_disk,14,1,-1,1324.24,1324.24,1324.24
37,126.00,29.74523036,115.97549166,29.74523036,115.97549166,29.74523036,115.97549166,0.6267,0.00,0,314,split_disk,14,1,-1,1402.15,1402.15,1402.15
38,129.00,29.74523036,115.97549166,29.74523036,115.97549166,29.74523036,115.97549166,0.6267,0.00,0,314,split_disk,14,1,-1,1480.06,1480.06,1480.06
39,133.00,29.74523036,115.97549166,29.74523036,115.97549166,29.74523036,115.97549166,0.6267,0.00,0,314,split_disk,14,1,-1,1557.98,1557.98,1557.98
40,136.00,29.76785221,115.98801763,29.74523036,115.97549166,29.74523036,115.97549166,0.6500,2794.20,1,476,split_disk,15,1,-1,4214.92,1647.03,1647.03
41,139.00,29.74523036,115.97549166,29.74523036,115.97549166,29.74523036,115.97549166,0.6267,0.00,0,314,split_disk,14,1,-1,1724.95,1724.95,1724.95
42,143.00,29.74523036,115.97549166,29.74523036,115.97549166,29.74523036,115.97549166,0.6267,0.00,0,314,split_disk,14,1,-1,1802.86,1802.86,1802.86
