Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,40.35129975,115.79099306,40.35060000,115.77700000,40.35129975,115.79099306,0.7200,1189.72,0,54,split_learned_disk,18,1,10,1170.20,67.65,67.65
2,7.00,40.34929471,115.78857934,40.35183802,115.80175695,40.35183802,115.80175695,0.6033,1153.27,1,37,split_learned_disk,13,1,8,866.83,113.09,113.09
3,10.00,40.34929471,115.78857934,40.35224172,115.80982986,40.35224172,115.80982986,0.6033,1832.49,1,37,split_learned_disk,13,1,-1,861.90,579.15,579.15
4,13.00,40.34929471,115.78857934,40.35264542,115.81790278,40.35264542,115.81790278,0.6033,2515.59,1,37,split_learned_disk,13,1,-1,860.54,215.52,215.52
5,16.00,40.34887620,115.79097898,40.35304913,115.82597570,40.34887620,115.79097898,0.7667,3005.22,0,38,split_learned_disk,20,1,-1,1062.36,152.85,152.85
6,19.00,40.34929471,115.78857934,40.34831692,115.79097573,40.34831692,115.79097573,0.6033,230.61,1,37,split_learned_disk,13,1,-1,784.62,363.45,363.45
7,22.00,40.34327171,115.77635589,40.34775764,115.79097248,40.34775764,115.79097248,0.5800,1336.84,1,8,split_learned_disk,12,1,-1,481.60,247.14,247.14
8,26.00,40.34887620,115.79097898,40.34701193,115.79096814,40.34876231,115.79097831,0.7667,207.53,0,38,split_learned_disk,20,1,-1,1002.30,289.01,289.01
9,29.00,40.34929471,115.78857934,40.34872988,115.79097813,40.34872988,115.79097813,0.6033,213.00,1,37,split_learned_disk,13,1,2,826.43,88.56,88.56
10,32.00,40.34929471,115.78857934,40.34869744,115.79097794,40.34869744,115.79097794,0.6033,214.08,1,37,split_learned_disk,13,1,-1,770.33,178.17,178.17
11,35.00,40.34929471,115.78857934,40.34866501,115.79097775,40.34866501,115.79097775,0.6033,215.22,1,37,split_learned_disk,13,1,-1,796.52,230.95,230.95
12,38.00,40.34929471,115.78857934,40.34863258,115.79097756,40.34863258,115.79097756,0.6033,216.40,1,37,split_learned_disk,13,1,-1,825.64,183.80,183.80
13,41.00,40.35129975,115.79099306,40.34860015,115.79097737,40.35121948,115.79099259,0.7200,300.52,0,54,split_learned_disk,18,1,-1,1213.97,350.74,350.74
14,44.00,40.35129975,115.79099306,40.35179038,115.79099591,40.35144685,115.79099391,0.7200,54.62,0,54,split_learned_disk,18,1,-1,1256.13,236.62,236.62
15,47.00,40.34731566,115.79147180,40.35185587,115.79099629,40.35185587,115.79099629,0.5800,507.02,1,30,split_learned_disk,12,1,5,908.45,20.03,20.03
16,50.00,40.34731566,115.79147180,40.35226488,115.79099866,40.35226488,115.79099866,0.5800,552.41,1,30,split_learned_disk,12,1,2,935.44,75.01,75.01
17,53.00,40.35129975,115.79099306,40.35267390,115.79100104,40.35140084,115.79099364,0.7200,152.97,0,54,split_learned_disk,18,1,3,1340.88,105.15,105.15
18,91.00,40.34887620,115.79097898,40.35135039,115.79099335,40.34889396,115.79097908,0.7667,275.43,0,38,split_learned_disk,20,1,-1,919.41,491.69,491.69
19,94.00,40.34731566,115.79147180,40.34870313,115.79097797,40.34870313,115.79097797,0.5800,160.03,1,30,split_learned_disk,12,1,9,755.88,37.18,37.18
