Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,2.00,30.94650129,120.23704115,30.94530000,120.14500000,30.94530000,120.14500000,0.5800,8790.44,1,1392,split_learned_disk,12,1,-1,8788.49,8788.49,8788.49
2,4.00,30.94363770,120.24190533,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,9255.77,1,1282,split_learned_disk,9,1,-1,9094.69,8844.84,8844.84
3,6.00,30.94650129,120.23704115,30.94530000,120.14500000,30.94530000,120.14500000,0.5800,8790.44,1,1392,split_learned_disk,12,1,-1,8693.23,8693.23,8693.23
4,8.00,30.93660144,120.22158713,30.94530000,120.14500000,30.94530000,120.14500000,0.6267,7377.47,1,1048,split_learned_disk,14,1,-1,7069.62,7069.62,7069.62
5,10.00,30.93942816,120.22395668,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,7568.21,1,1105,split_learned_disk,9,1,-1,7242.31,7138.17,7138.17
6,12.00,30.93745380,120.22054893,30.94530000,120.14500000,30.94530000,120.14500000,0.5567,7267.18,1,1104,split_learned_disk,11,1,-1,6947.48,6947.48,6947.48
7,13.00,30.94646910,120.24239861,30.94530000,120.14500000,30.94530000,120.14500000,0.5333,9301.94,1,1395,split_learned_disk,10,1,-1,9102.85,8648.91,8648.91
8,15.00,30.93225708,120.25235212,30.94530000,120.14500000,30.94530000,120.14500000,0.5567,10353.84,1,951,split_learned_disk,11,1,-1,9902.24,8553.00,8553.00
9,17.00,30.94646910,120.24239861,30.94530000,120.14500000,30.94530000,120.14500000,0.5333,9301.94,1,1395,split_learned_disk,10,1,-1,9007.92,8550.95,8550.95
10,19.00,30.94646910,120.24239861,30.94530000,120.14500000,30.94646910,120.24239861,0.5333,9301.94,1,1395,split_learned_disk,10,1,-1,8912.45,8457.10,8457.10
11,21.00,30.93441853,120.24778815,30.94646910,120.24239861,30.94646910,120.24239861,0.6500,1436.81,1,1005,split_learned_disk,15,1,-1,9381.76,8511.09,8511.09
12,23.00,30.93441853,120.24778815,30.94646910,120.24239861,30.94646910,120.24239861,0.6500,1436.81,1,1005,split_learned_disk,15,1,-1,9285.62,8359.13,8359.13
13,25.00,30.93441853,120.24778815,30.94646910,120.24239861,30.94646910,120.24239861,0.6500,1436.81,1,1005,split_learned_disk,15,1,-1,9284.25,8665.14,8665.14
14,27.00,30.93441853,120.24778815,30.94646910,120.24239861,30.94646910,120.24239861,0.6500,1436.81,1,1005,split_learned_disk,15,1,-1,9189.48,8152.17,8152.17
15,29.00,30.93441853,120.24778815,30.94646910,120.24239861,30.94646910,120.24239861,0.6500,1436.81,1,1005,split_learned_disk,15,1,-1,9188.11,8261.16,8261.16
16,31.00,30.93094332,120.24130492,30.94646910,120.24239861,30.94646910,120.24239861,0.4867,1731.48,1,890,split_learned_disk,8,1,-1,8558.62,8165.26,8165.26
17,33.00,30.93553914,120.24584388,30.94646910,120.24239861,30.94646910,120.24239861,0.4867,1260.42,1,1060,split_learned_disk,8,1,-1,8870.62,8165.26,8165.26
18,35.00,30.93094332,120.24130492,30.94646910,120.24239861,30.94646910,120.24239861,0.4867,1731.48,1,890,split_learned_disk,8,1,-1,8462.67,8069.36,8069.36
19,37.00,30.93441853,120.24778815,30.94646910,120.24239861,30.94646910,120.24239861,0.6500,1436.81,1,1005,split_learned_disk,15,1,-1,8994.47,7957.98,7957.98
20,38.00,30.93094332,120.24130492,30.94646910,120.24239861,30.93094332,120.24130492,0.4867,1731.48,1,890,split_learned_disk,8,1,-1,8364.74,7971.39,7971.39
21,40.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8896.98,7969.33,7969.33
22,42.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,8266.81,7873.43,7873.43
23,44.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8800.84,7936.83,7936.83
24,46.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,8170.85,7777.53,7777.53
25,48.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8703.37,8041.19,8041.19
26,50.00,30.93942816,120.22395668,30.93094332,120.24130492,30.93094332,120.24130492,0.5100,1907.01,1,1105,split_learned_disk,9,1,-1,6178.76,6073.38,6073.38
27,52.00,30.93660144,120.22158713,30.93094332,120.24130492,30.93094332,120.24130492,0.6267,1985.49,1,1048,split_learned_disk,14,1,-1,5908.43,5908.43,5908.43
28,53.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8511.08,5975.35,5975.35
29,55.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8414.94,7754.62,7754.62
30,57.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7879.04,7485.69,7485.69
31,59.00,30.94646910,120.24239861,30.93094332,120.24130492,30.93094332,120.24130492,0.5333,1731.48,1,1395,split_learned_disk,10,1,-1,7869.56,7283.44,7283.44
32,61.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7783.08,7389.80,7389.80
33,63.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8221.34,7563.67,7563.67
34,65.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8220.03,7563.72,7563.72
35,67.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8123.89,7468.30,7468.30
36,69.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,8123.89,7089.51,7089.51
37,71.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7493.25,7100.05,7100.05
38,73.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7491.27,7097.96,7097.96
39,75.00,30.93553914,120.24584388,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,670.54,1,1060,split_learned_disk,8,1,-1,7710.53,7002.07,7002.07
40,77.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7395.32,7002.07,7002.07
41,79.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7299.37,6906.19,6906.19
42,81.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,7832.89,7182.42,7182.42
43,85.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7199.46,6806.12,6806.12
44,89.00,30.93094332,120.24130492,30.93094332,120.24130492,30.93094332,120.24130492,0.4867,0.00,0,890,split_learned_disk,8,1,-1,7103.50,6710.23,6710.23
45,93.00,30.94363770,120.24190533,30.93094332,120.24130492,30.93094332,120.24130492,0.5100,1414.30,1,1282,split_learned_disk,9,1,-1,6897.05,6709.53,6709.53
46,96.00,30.94363770,120.24190533,30.93094332,120.24130492,30.93094332,120.24130492,0.5100,1414.30,1,1282,split_learned_disk,9,1,-1,6801.85,6613.52,6613.52
47,100.00,30.94363770,120.24190533,30.93094332,120.24130492,30.93094332,120.24130492,0.5100,1414.30,1,1282,split_learned_disk,9,1,-1,6707.00,6418.39,6418.39
48,104.00,30.93225708,120.25235212,30.93094332,120.24130492,30.93094332,120.24130492,0.5567,1065.04,1,951,split_learned_disk,11,1,-1,7673.38,6715.73,6715.73
49,108.00,30.93225708,120.25235212,30.93094332,120.24130492,30.93094332,120.24130492,0.5567,1065.04,1,951,split_learned_disk,11,1,-1,7575.81,6517.17,6517.17
50,112.00,30.93225708,120.25235212,30.93094332,120.24130492,30.93094332,120.24130492,0.5567,1065.04,1,951,split_learned_disk,11,1,-1,7479.68,5822.60,5822.60
51,116.00,30.93225708,120.25235212,30.93094332,120.24130492,30.93094332,120.24130492,0.5567,1065.04,1,951,split_learned_disk,11,1,-1,7287.41,6232.18,6232.18
52,120.00,30.93225708,120.25235212,30.93094332,120.24130492,30.93094332,120.24130492,0.5567,1065.04,1,951,split_learned_disk,11,1,-1,7189.85,6137.76,6137.76
53,124.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93094332,120.24130492,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,6673.09,5643.41,5643.41
54,128.00,30.93441853,120.24778815,30.93094332,120.24130492,30.93441853,120.24778815,0.6500,730.04,1,1005,split_learned_disk,15,1,-1,6575.79,5549.28,5549.28
55,132.00,30.93094332,120.24130492,30.93441853,120.24778815,30.93441853,120.24778815,0.4867,730.04,1,890,split_learned_disk,8,1,-1,5942.20,5549.23,5549.23
56,136.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,6382.38,5451.23,5451.23
57,140.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,6286.24,5665.28,5665.28
58,144.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,6189.00,5571.47,5571.47
59,148.00,30.94363770,120.24190533,30.93441853,120.24778815,30.93441853,120.24778815,0.5100,1169.97,1,1282,split_learned_disk,9,1,-1,5477.00,5161.55,5161.55
60,152.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5995.65,5383.44,5383.44
61,156.00,30.93225708,120.25235212,30.93441853,120.24778815,30.93441853,120.24778815,0.5567,497.84,1,951,split_learned_disk,11,1,-1,6317.70,5284.07,5284.07
62,160.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5802.33,5195.84,5195.84
63,164.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5705.18,4771.71,4771.71
64,168.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5609.06,5008.71,5008.71
65,172.00,30.94363770,120.24190533,30.93441853,120.24778815,30.93441853,120.24778815,0.5100,1169.97,1,1282,split_learned_disk,9,1,-1,4915.91,4577.88,4577.88
66,176.00,30.94650129,120.23704115,30.93441853,120.24778815,30.93441853,120.24778815,0.5800,1691.87,1,1392,split_learned_disk,12,1,-1,4489.02,4482.05,4482.05
67,180.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5318.75,4499.20,4499.20
68,184.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5221.71,4439.00,4439.00
69,188.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,5125.62,4345.75,4345.75
70,192.00,30.94363770,120.24190533,30.93441853,120.24778815,30.93441853,120.24778815,0.5100,1169.97,1,1282,split_learned_disk,9,1,-1,4452.28,4254.16,4254.16
71,196.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4932.54,4161.24,4161.24
72,200.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4835.60,4070.17,4070.17
73,204.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4739.53,3977.62,3977.62
74,208.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4642.64,3690.21,3690.21
75,212.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4546.59,3735.55,3735.55
76,216.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4449.77,3705.20,3705.20
77,220.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4353.74,3613.61,3613.61
78,224.00,30.94363770,120.24190533,30.93441853,120.24778815,30.93441853,120.24778815,0.5100,1169.97,1,1282,split_learned_disk,9,1,-1,3720.45,3524.54,3524.54
79,228.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,4160.31,3435.97,3435.97
80,232.00,30.94363770,120.24190533,30.93441853,120.24778815,30.93441853,120.24778815,0.5100,1169.97,1,1282,split_learned_disk,9,1,-1,3540.40,3345.36,3345.36
81,236.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,3967.72,3257.75,3257.75
82,240.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,3871.77,3167.92,3167.92
83,244.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,3775.27,3081.42,3081.42
84,248.00,30.93441853,120.24778815,30.93441853,120.24778815,30.93441853,120.24778815,0.6500,0.00,0,1005,split_learned_disk,15,1,-1,3583.46,2904.09,2904.09
85,252.00,30.93225708,120.25235212,30.93441853,120.24778815,30.93441853,120.24778815,0.5567,497.84,1,951,split_learned_disk,11,1,-1,3900.01,1916.38,1916.38
