Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,7.00,32.33685297,119.89114466,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,3632.41,1,1210,split_disk,11,1,-1,3582.88,2607.66,2607.66
2,14.00,32.33685297,119.89114466,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,3632.41,1,1210,split_disk,11,1,-1,3505.26,2499.72,2499.72
3,21.00,32.33700317,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,4934.74,1,1196,split_disk,10,1,-1,4612.74,3829.96,3829.96
4,28.00,32.33700317,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,4934.74,1,1196,split_disk,10,1,-1,4571.51,635.83,635.83
5,36.00,32.33700317,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,4934.74,1,1196,split_disk,10,1,-1,4467.06,2946.18,2946.18
6,43.00,32.33700317,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,4934.74,1,1196,split_disk,10,1,-1,4362.86,3802.01,3802.01
7,50.00,32.33700317,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,4934.74,1,1196,split_disk,10,1,-1,4250.53,3687.09,3687.09
8,57.00,32.35072170,119.85477313,32.30460000,119.89700000,32.30460000,119.89700000,0.5800,6491.53,1,1553,split_disk,12,1,-1,5780.43,3140.89,3140.89
9,64.00,32.33685297,119.89114466,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,3632.41,1,1210,split_disk,11,1,-1,3085.26,3085.26,3085.26
10,71.00,32.33700317,119.86120209,32.30460000,119.89700000,32.33700317,119.86120209,0.5333,4934.74,1,1196,split_disk,10,1,-1,4001.05,3851.90,3851.90
11,79.00,32.33685297,119.89114466,32.33700317,119.86120209,32.33700317,119.86120209,0.5567,2816.77,1,1210,split_disk,11,1,-1,2974.59,2974.59,2974.59
12,86.00,32.35072170,119.85477313,32.33700317,119.86120209,32.33700317,119.86120209,0.5800,1642.54,1,1553,split_disk,12,1,-1,5428.07,2929.67,2929.67
13,93.00,32.29388424,119.81655486,32.33700317,119.86120209,32.33700317,119.86120209,0.6267,6378.09,1,95,split_disk,14,1,-1,6817.54,3530.59,3530.59
14,100.00,32.29388424,119.81655486,32.33700317,119.86120209,32.33700317,119.86120209,0.6267,6378.09,1,95,split_disk,14,1,-1,6833.67,3640.18,3640.18
15,108.00,32.29388424,119.81655486,32.33700317,119.86120209,32.33700317,119.86120209,0.6267,6378.09,1,95,split_disk,14,1,-1,6760.56,4214.15,4214.15
16,115.00,32.34239304,119.84631968,32.33700317,119.86120209,32.33700317,119.86120209,0.5567,1523.15,1,1324,split_disk,11,1,-1,4823.95,4065.40,4065.40
17,122.00,32.34239304,119.83781545,32.33700317,119.86120209,32.33700317,119.86120209,0.5800,2280.35,1,1320,split_disk,12,1,-1,5330.31,3169.16,3169.16
18,130.00,32.30825722,119.83781545,32.33700317,119.86120209,32.33700317,119.86120209,0.5333,3883.30,1,465,split_disk,10,1,-1,4205.35,3066.07,3066.07
19,137.00,32.30825722,119.83781545,32.33700317,119.86120209,32.33700317,119.86120209,0.5333,3883.30,1,465,split_disk,10,1,-1,4214.17,3023.42,3023.42
20,144.00,32.34239304,119.83781545,32.33700317,119.86120209,32.34239304,119.83781545,0.5800,2280.35,1,1320,split_disk,12,1,-1,5079.56,2920.33,2920.33
21,152.00,32.34239304,119.83781545,32.34239304,119.83781545,32.34239304,119.83781545,0.5800,0.00,0,1320,split_disk,12,1,-1,4964.23,2809.05,2809.05
22,159.00,32.34239304,119.83781545,32.34239304,119.83781545,32.34239304,119.83781545,0.5800,0.00,0,1320,split_disk,12,1,-1,4855.60,2706.85,2706.85
23,166.00,32.34239304,119.83781545,32.34239304,119.83781545,32.34239304,119.83781545,0.5800,0.00,0,1320,split_disk,12,1,-1,4747.01,2605.23,2605.23
