Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,40.34887620,115.79097898,40.35060000,115.77700000,40.34887620,115.79097898,0.7667,1201.39,0,38,split_finetuned_disk,20,1,10,1156.49,67.65,67.65
2,7.00,40.34887620,115.79097898,40.34755020,115.80173203,40.34887620,115.79097898,0.7667,924.15,0,38,split_finetuned_disk,20,1,5,1065.65,113.09,113.09
3,10.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,7,1061.64,77.74,77.74
4,13.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,3,1060.54,139.65,139.65
5,16.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,1062.36,267.91,267.91
6,19.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,982.81,193.80,193.80
7,22.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,991.04,177.61,177.61
8,26.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,1002.30,178.13,178.13
9,29.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,1016.49,195.23,195.23
10,32.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,2,953.80,108.42,108.42
11,35.00,40.34327171,115.77635589,40.34887620,115.79097898,40.34887620,115.79097898,0.5800,1388.66,1,8,split_finetuned_disk,12,1,2,370.14,90.90,90.90
12,38.00,40.34521857,115.78150717,40.34887620,115.79097898,40.34887620,115.79097898,0.5800,900.85,1,18,split_finetuned_disk,12,1,1,104.73,104.73,104.73
13,41.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,8,952.62,92.40,92.40
14,44.00,40.35153584,115.77748827,40.34887620,115.79097898,40.34887620,115.79097898,0.5567,1182.22,1,49,split_finetuned_disk,11,1,6,982.79,37.03,37.03
15,47.00,40.34831818,115.79297027,40.34887620,115.79097898,40.34887620,115.79097898,0.5567,180.00,1,39,split_finetuned_disk,11,1,4,1181.24,20.03,20.03
16,50.00,40.35153584,115.77748827,40.34887620,115.79097898,40.34887620,115.79097898,0.5567,1182.22,1,49,split_finetuned_disk,11,1,2,1092.14,75.01,75.01
17,53.00,40.35153584,115.77748827,40.34887620,115.79097898,40.34887620,115.79097898,0.5567,1182.22,1,49,split_finetuned_disk,11,1,2,1164.32,105.15,105.15
18,91.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,8,919.41,73.28,73.28
19,94.00,40.34193653,115.77856432,40.34887620,115.79097898,40.34887620,115.79097898,0.5333,1306.19,1,2,split_finetuned_disk,10,1,6,252.32,37.18,37.18
20,97.00,40.34731566,115.79147180,40.34887620,115.79097898,40.34887620,115.79097898,0.5800,178.68,1,30,split_finetuned_disk,12,1,6,727.34,59.93,59.93
21,100.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,875.64,159.24,159.24
22,102.00,40.34495029,115.78767225,40.34887620,115.79097898,40.34887620,115.79097898,0.5800,519.33,1,20,split_finetuned_disk,12,1,10,323.76,127.91,127.91
23,105.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,822.96,218.26,218.26
24,108.00,40.34887620,115.79097898,40.34887620,115.79097898,40.34887620,115.79097898,0.7667,0.00,0,38,split_finetuned_disk,20,1,-1,797.63,270.91,270.91
