Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,216.00,38.83908721,101.03449788,38.80950000,101.04000000,38.83908721,101.03449788,0.8600,3328.03,0,604,split_finetuned_disk,24,1,-1,3255.70,2646.91,2646.91
2,558.00,38.84148946,101.06380478,40.78501534,100.67262782,40.78501534,100.67262782,0.5567,218996.56,1,687,split_finetuned_disk,11,1,10,4174.72,73.30,73.30
3,563.00,38.84109246,101.01423710,40.81346458,100.66733732,40.81346458,100.66733732,0.5567,221615.74,1,665,split_finetuned_disk,11,1,-1,1088.96,184.52,184.52
4,568.00,38.84021859,101.06910603,40.84191382,100.66204683,40.84191382,100.66204683,0.6500,225607.44,1,654,split_finetuned_disk,15,1,-1,4359.90,968.15,968.15
5,573.00,38.84116281,101.08668864,40.87036306,100.65675633,40.87036306,100.65675633,0.6267,228946.73,1,662,split_finetuned_disk,14,1,-1,5747.48,1834.16,1834.16
6,578.00,38.84109246,101.01423710,40.89881230,100.65146583,40.89881230,100.65146583,0.5567,231215.55,1,665,split_finetuned_disk,11,1,-1,1288.66,1288.66,1288.66
7,583.00,38.85225370,101.08834758,40.92726154,100.64617533,40.92726154,100.64617533,0.6033,234150.91,1,873,split_finetuned_disk,13,1,-1,5568.84,2251.93,2251.93
8,588.00,38.82579197,101.08961474,40.95571079,100.64088483,38.82579197,101.08961474,0.7200,240274.61,0,383,split_finetuned_disk,18,1,-1,6138.30,1118.67,1118.67
9,593.00,38.83793437,101.01809214,38.82561327,101.09035556,38.82561327,101.09035556,0.5333,6414.98,1,562,split_finetuned_disk,10,1,-1,1798.16,1499.31,1499.31
10,598.00,38.85225370,101.08834758,38.82543457,101.09109637,38.82543457,101.09109637,0.6033,2995.01,1,873,split_finetuned_disk,13,1,-1,5221.97,1379.58,1379.58
11,603.00,38.83134278,101.01641178,38.82525587,101.09183719,38.82525587,101.09183719,0.5567,6575.84,1,457,split_finetuned_disk,11,1,-1,2449.26,1433.56,1433.56
12,608.00,38.84109246,101.01423710,38.82507717,101.09257801,38.82507717,101.09257801,0.5567,7023.70,1,665,split_finetuned_disk,11,1,-1,1899.70,241.40,241.40
13,612.00,38.83208313,101.09171443,38.82493421,101.09317067,38.82493421,101.09317067,0.6267,805.77,1,489,split_finetuned_disk,14,1,-1,5436.46,1604.11,1604.11
14,617.00,38.84116281,101.08668864,38.82475551,101.09391148,38.82475551,101.09391148,0.6267,1930.88,1,662,split_finetuned_disk,14,1,-1,4648.98,3348.94,3348.94
15,622.00,38.84116281,101.08668864,38.82457681,101.09465230,38.82457681,101.09465230,0.6267,1971.28,1,662,split_finetuned_disk,14,1,-1,4481.25,1928.46,1928.46
16,627.00,38.83420164,101.01298371,38.82439811,101.09539312,38.82439811,101.09539312,0.6500,7229.33,1,490,split_finetuned_disk,15,1,-1,2916.80,1382.86,1382.86
17,632.00,38.82579197,101.08961474,38.82421941,101.09613394,38.82578976,101.08962388,0.7200,591.82,0,383,split_finetuned_disk,18,1,-1,5083.47,2453.30,2453.30
18,637.00,38.84535095,101.05246615,38.82581892,101.08950298,38.82581892,101.08950298,0.5800,3878.57,1,752,split_finetuned_disk,12,1,-1,1130.56,162.72,162.72
19,642.00,38.81163358,101.08810731,38.82584808,101.08938208,38.82584808,101.08938208,0.5800,1586.21,1,102,split_finetuned_disk,12,1,-1,5789.89,2115.57,2115.57
20,647.00,38.83908721,101.03449788,38.82587724,101.08926118,38.83879237,101.03572027,0.8600,4971.50,0,604,split_finetuned_disk,24,1,-1,1620.68,1620.68,1620.68
21,652.00,38.84140959,101.02789580,38.84342354,101.01652065,38.84342354,101.01652065,0.6500,1011.60,1,636,split_finetuned_disk,15,1,-1,2019.85,454.02,454.02
22,657.00,38.84021859,101.06910603,38.84805471,100.99732104,38.84805471,100.99732104,0.6500,6285.96,1,654,split_finetuned_disk,15,1,-1,2193.69,562.83,562.83
23,662.00,38.84517451,101.07075120,38.85268589,100.97812142,38.85268589,100.97812142,0.6500,8076.19,1,725,split_finetuned_disk,15,1,-1,2035.32,1758.36,1758.36
24,667.00,38.84144654,101.01710045,38.85731706,100.95892180,38.85731706,100.95892180,0.6033,5345.60,1,667,split_finetuned_disk,13,1,-1,2959.84,2487.21,2487.21
25,672.00,38.84531876,101.07110931,38.86194823,100.93972219,38.86194823,100.93972219,0.5100,11543.20,1,760,split_finetuned_disk,9,1,-1,1721.48,1666.98,1666.98
