Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,5.00,29.79820093,116.03915155,29.79960000,116.04100000,29.79960000,116.04100000,0.6033,236.98,1,618,split_finetuned_disk,13,1,1,100.16,100.16,100.16
2,10.00,29.79820093,116.03915155,29.79960000,116.04100000,29.79960000,116.04100000,0.6033,236.98,1,618,split_finetuned_disk,13,1,1,145.34,145.34,145.34
3,15.00,29.79113859,116.03275669,29.79960000,116.04100000,29.79960000,116.04100000,0.5800,1233.56,1,540,split_finetuned_disk,12,1,-1,1073.63,623.13,623.13
4,20.00,29.79820093,116.03915155,29.79960000,116.04100000,29.79960000,116.04100000,0.6033,236.98,1,618,split_finetuned_disk,13,1,-1,280.54,280.54,280.54
5,25.00,29.79421676,116.04092466,29.79960000,116.04100000,29.79960000,116.04100000,0.6033,599.31,1,574,split_finetuned_disk,13,1,-1,278.55,278.55,278.55
6,30.00,29.74628130,116.03353551,29.79960000,116.04100000,29.79960000,116.04100000,0.5100,5979.10,1,180,split_finetuned_disk,9,1,-1,5426.66,1385.02,1385.02
7,35.00,29.79718764,116.05253465,29.79960000,116.04100000,29.79960000,116.04100000,0.5333,1146.46,1,609,split_finetuned_disk,10,1,-1,1140.61,1140.61,1140.61
8,40.00,29.78384941,116.04234632,29.79960000,116.04100000,29.79960000,116.04100000,0.5100,1758.18,1,499,split_finetuned_disk,9,1,-1,1030.66,1030.66,1030.66
9,45.00,29.72701206,116.05155804,29.79960000,116.04100000,29.79960000,116.04100000,0.5333,8144.64,1,24,split_finetuned_disk,10,1,-1,7429.83,4483.14,4483.14
10,50.00,29.72752713,116.05813833,29.79960000,116.04100000,29.72752713,116.05813833,0.5567,8192.28,1,27,split_finetuned_disk,11,1,-1,7455.42,520.96,520.96
11,55.00,29.73631709,116.04102356,29.72752713,116.05813833,29.72752713,116.05813833,0.5333,1921.55,1,94,split_finetuned_disk,10,1,-1,6181.59,2237.02,2237.02
12,60.00,29.73636001,116.03363440,29.72752713,116.05813833,29.72752713,116.05813833,0.5100,2563.80,1,90,split_finetuned_disk,9,1,-1,6142.68,4557.13,4557.13
13,64.00,29.73580202,116.03854580,29.72752713,116.05813833,29.72752713,116.05813833,0.5333,2105.38,1,93,split_finetuned_disk,10,1,-1,6025.71,5049.58,5049.58
14,70.00,29.79097152,116.05078626,29.72752713,116.05813833,29.72752713,116.05813833,0.5567,7098.27,1,563,split_finetuned_disk,11,1,-1,936.26,457.76,457.76
15,74.00,29.73580202,116.03854580,29.72752713,116.05813833,29.72752713,116.05813833,0.5333,2105.38,1,93,split_finetuned_disk,10,1,-1,5869.89,401.92,401.92
16,80.00,29.79418919,116.03816961,29.72752713,116.05813833,29.72752713,116.05813833,0.5567,7667.57,1,587,split_finetuned_disk,11,1,-1,862.21,862.21,862.21
17,85.00,29.74173915,116.05295497,29.72752713,116.05813833,29.72752713,116.05813833,0.5100,1659.47,1,144,split_finetuned_disk,9,1,-1,5230.49,434.69,434.69
18,89.00,29.79344878,116.03368385,29.72752713,116.05813833,29.72752713,116.05813833,0.5567,7709.46,1,585,split_finetuned_disk,11,1,-1,1200.12,375.63,375.63
19,94.00,29.79820093,116.03915155,29.72752713,116.05813833,29.72752713,116.05813833,0.6033,8078.49,1,618,split_finetuned_disk,13,1,7,1457.11,112.29,112.29
20,99.00,29.78432156,116.03433905,29.72752713,116.05813833,29.78432156,116.03433905,0.5333,6727.60,1,495,split_finetuned_disk,10,1,2,701.91,119.93,119.93
21,104.00,29.75164971,116.05241103,29.78432156,116.03433905,29.78432156,116.03433905,0.5800,4034.52,1,234,split_finetuned_disk,12,1,-1,3755.53,231.64,231.64
22,109.00,29.79718764,116.05253465,29.78432156,116.03433905,29.78432156,116.03433905,0.5333,2267.73,1,609,split_finetuned_disk,10,1,-1,1850.92,414.52,414.52
23,114.00,29.75164971,116.05241103,29.78432156,116.03433905,29.78432156,116.03433905,0.5800,4034.52,1,234,split_finetuned_disk,12,1,8,3606.82,104.45,104.45
24,119.00,29.72752713,116.05813833,29.78432156,116.03433905,29.78432156,116.03433905,0.5567,6727.60,1,27,split_finetuned_disk,11,1,-1,6387.39,4355.58,4355.58
25,124.00,29.79404507,116.04641176,29.78432156,116.03433905,29.78432156,116.03433905,0.5100,1591.38,1,576,split_finetuned_disk,9,1,-1,1413.26,296.57,296.57
26,129.00,29.78109315,116.03997981,29.78432156,116.03433905,29.78432156,116.03433905,0.5800,652.87,1,468,split_finetuned_disk,12,1,1,99.12,99.12,99.12
27,134.00,29.79820093,116.03915155,29.78432156,116.03433905,29.78432156,116.03433905,0.6033,1613.51,1,618,split_finetuned_disk,13,1,4,2090.62,148.98,148.98
28,139.00,29.78109315,116.03997981,29.78432156,116.03433905,29.78432156,116.03433905,0.5800,652.87,1,468,split_finetuned_disk,12,1,2,193.25,104.21,104.21
29,145.00,29.78022397,116.04586783,29.78432156,116.03433905,29.78432156,116.03433905,0.5333,1203.76,1,471,split_finetuned_disk,10,1,2,557.70,110.61,110.61
30,150.00,29.77833078,116.04149333,29.78432156,116.03433905,29.77833078,116.04149333,0.5100,960.54,1,454,split_finetuned_disk,9,1,3,158.70,125.66,125.66
31,155.00,29.78039566,116.04895133,29.77833078,116.04149333,29.77833078,116.04149333,0.5100,756.42,1,472,split_finetuned_disk,9,1,2,807.46,98.58,98.58
32,160.00,29.77179885,116.03410417,29.77833078,116.04149333,29.77833078,116.04149333,0.4867,1019.07,1,390,split_finetuned_disk,8,1,3,872.12,125.65,125.65
33,165.00,29.73340449,116.05377620,29.77833078,116.04149333,29.77833078,116.04149333,0.5567,5140.10,1,85,split_finetuned_disk,11,1,-1,4823.06,2462.68,2462.68
34,170.00,29.79344878,116.03368385,29.77833078,116.04149333,29.77833078,116.04149333,0.5567,1844.37,1,585,split_finetuned_disk,11,1,-1,2351.08,456.31,456.31
