Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,40.35161095,115.77625732,40.35060000,115.77700000,40.35060000,115.77700000,0.5800,128.98,1,48,split_learned,12,1,4,246.02,67.65,67.65
2,7.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_learned,10,1,2,277.48,113.09,113.09
3,10.00,40.34678984,115.78512366,40.35060000,115.77700000,40.35060000,115.77700000,0.6033,809.26,1,28,split_learned,13,1,-1,705.82,579.15,579.15
4,13.00,40.34678984,115.78512366,40.35060000,115.77700000,40.35060000,115.77700000,0.6033,809.26,1,28,split_learned,13,1,-1,688.17,215.52,215.52
5,16.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_learned,10,1,-1,369.84,297.27,297.27
6,19.00,40.34678984,115.78512366,40.35060000,115.77700000,40.35060000,115.77700000,0.6033,809.26,1,28,split_learned,13,1,-1,581.46,363.45,363.45
7,22.00,40.34968556,115.79100714,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,1192.71,1,46,split_learned,6,1,-1,1044.84,601.35,601.35
8,26.00,40.34968556,115.79100714,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,1192.71,1,46,split_learned,6,1,-1,1066.02,886.64,886.64
9,29.00,40.34678984,115.78512366,40.35060000,115.77700000,40.35060000,115.77700000,0.6033,809.26,1,28,split_learned,13,1,-1,581.94,581.94,581.94
10,32.00,40.34678984,115.78512366,40.35060000,115.77700000,40.34678984,115.78512366,0.6033,809.26,1,28,split_learned,13,1,-1,510.63,510.63,510.63
11,35.00,40.35212153,115.78140860,40.34678984,115.78512366,40.34678984,115.78512366,0.5333,672.02,1,42,split_learned,10,1,-1,603.35,603.35,603.35
12,38.00,40.34678984,115.78512366,40.34678984,115.78512366,40.34678984,115.78512366,0.6033,0.00,0,28,split_learned,13,1,-1,551.81,551.81,551.81
13,41.00,40.34968556,115.79100714,40.34678984,115.78512366,40.34678984,115.78512366,0.4400,594.19,1,46,split_learned,6,1,-1,1072.66,862.77,862.77
14,44.00,40.35161095,115.77625732,40.34678984,115.78512366,40.34678984,115.78512366,0.5800,924.05,1,48,split_learned,12,1,-1,1040.91,787.72,787.72
15,47.00,40.34616743,115.79124651,40.34678984,115.78512366,40.34678984,115.78512366,0.4400,524.06,1,30,split_learned,6,1,-1,908.45,908.45,908.45
16,50.00,40.34616743,115.79124651,40.34678984,115.78512366,40.34678984,115.78512366,0.4400,524.06,1,30,split_learned,6,1,-1,935.44,935.44,935.44
17,53.00,40.34616743,115.79124651,40.34678984,115.78512366,40.34678984,115.78512366,0.4400,524.06,1,30,split_learned,6,1,-1,895.22,895.22,895.22
18,91.00,40.35212153,115.78140860,40.34678984,115.78512366,40.34678984,115.78512366,0.5333,672.02,1,42,split_learned,10,1,-1,879.02,787.31,787.31
19,94.00,40.34616743,115.79124651,40.34678984,115.78512366,40.34678984,115.78512366,0.4400,524.06,1,30,split_learned,6,1,-1,755.88,755.88,755.88
20,97.00,40.35002895,115.77898081,40.34678984,115.78512366,40.34678984,115.78512366,0.5333,633.74,1,41,split_learned,10,1,-1,835.62,727.34,727.34
21,100.00,40.34616743,115.79124651,40.34678984,115.78512366,40.34678984,115.78512366,0.4400,524.06,1,30,split_learned,6,1,-1,779.79,779.79,779.79
22,102.00,40.34616743,115.79124651,40.34678984,115.78512366,40.34616743,115.79124651,0.4400,524.06,1,30,split_learned,6,1,-1,760.36,545.55,545.55
23,105.00,40.34616743,115.79124651,40.34616743,115.79124651,40.34616743,115.79124651,0.0000,0.00,0,-1,split_learned,0,0,-1,,,
24,108.00,40.34616743,115.79124651,40.34616743,115.79124651,40.34616743,115.79124651,0.4400,0.00,0,30,split_learned,6,1,-1,734.78,734.78,734.78
25,111.00,40.34616743,115.79124651,40.34616743,115.79124651,40.34616743,115.79124651,0.4400,0.00,0,30,split_learned,6,1,-1,809.39,809.39,809.39
26,114.00,40.34968556,115.79100714,40.34616743,115.79124651,40.34616743,115.79124651,0.4400,392.16,1,46,split_learned,6,1,-1,908.11,736.38,736.38
27,117.00,40.34616743,115.79124651,40.34616743,115.79124651,40.34616743,115.79124651,0.4400,0.00,0,30,split_learned,6,1,-1,806.42,806.42,806.42
28,120.00,40.35161095,115.77625732,40.34616743,115.79124651,40.34616743,115.79124651,0.5800,1408.67,1,48,split_learned,12,1,-1,603.40,603.40,603.40
29,123.00,40.34861865,115.78836813,40.34616743,115.79124651,40.34616743,115.79124651,0.4400,366.19,1,37,split_learned,6,1,-1,693.66,494.80,494.80
30,126.00,40.34861865,115.78836813,40.34616743,115.79124651,40.34616743,115.79124651,0.4400,366.19,1,37,split_learned,6,1,-1,690.87,490.88,490.88
31,129.00,40.34678984,115.78512366,40.34616743,115.79124651,40.34616743,115.79124651,0.6033,524.06,1,28,split_learned,13,1,-1,550.29,493.26,493.26
