Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,4.00,32.15560000,119.92900000,32.15560000,119.92900000,32.15560000,119.92900000,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
2,8.00,32.15733251,119.92924826,32.15560000,119.92900000,32.15733251,119.92924826,0.7433,194.28,0,80,split_deit,19,1,1,84.31,84.31,84.31
3,13.00,32.15805138,119.92786046,32.15928436,119.92952795,32.15928436,119.92952795,0.5333,208.59,1,79,split_deit,10,1,1,81.17,81.17,81.17
4,17.00,32.23545635,119.91659757,32.16084585,119.92975171,32.16084585,119.92975171,0.3933,8397.56,1,1063,split_deit,4,1,-1,8523.40,8523.40,8523.40
5,22.00,32.16084585,119.92975171,32.16279771,119.93003140,32.16279771,119.93003140,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
6,26.00,32.15756855,119.91858133,32.16435919,119.93025515,32.16435919,119.93025515,0.4633,1334.39,1,75,split_deit,7,1,-1,948.05,948.05,948.05
7,31.00,32.16435919,119.93025515,32.16631105,119.93053485,32.16631105,119.93053485,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
8,36.00,32.16631105,119.93053485,32.16826291,119.93081454,32.16826291,119.93081454,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
9,41.00,32.16826291,119.93081454,32.17021477,119.93109423,32.17021477,119.93109423,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
10,46.00,32.17021477,119.93109423,32.17216662,119.93137393,32.17216662,119.93137393,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
11,51.00,32.17216662,119.93137393,32.17411848,119.93165362,32.17411848,119.93165362,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
12,56.00,32.17411848,119.93165362,32.17607034,119.93193331,32.17607034,119.93193331,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
13,60.00,32.16845558,119.92627546,32.17763183,119.93215707,32.17763183,119.93215707,0.5333,1162.07,1,217,split_deit,10,1,1,131.38,131.38,131.38
14,65.00,32.17763183,119.93215707,32.17958368,119.93243676,32.17958368,119.93243676,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
15,70.00,32.17077794,119.92539486,32.18153554,119.93271645,32.18153554,119.93271645,0.4400,1381.93,1,239,split_deit,6,1,1,100.84,100.84,100.84
16,74.00,32.18153554,119.93271645,32.18309703,119.93294021,32.18309703,119.93294021,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
17,79.00,32.18309703,119.93294021,32.18504888,119.93321990,32.18504888,119.93321990,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
18,84.00,32.17342219,119.92529342,32.18700074,119.93349959,32.17342219,119.92529342,0.7433,1697.74,0,262,split_deit,19,1,1,81.20,81.20,81.20
19,89.00,32.17439265,119.92481158,32.17448072,119.92503323,32.17440350,119.92483889,0.7200,23.07,0,285,split_deit,18,1,1,11.64,11.64,11.64
20,94.00,32.17443557,119.92355058,32.17539651,119.92441380,32.17539651,119.92441380,0.6267,134.37,1,284,split_deit,14,1,-1,217.61,217.61,217.61
21,99.00,32.17571718,119.92425366,32.17638951,119.92398871,32.17576289,119.92423564,0.6500,78.90,0,308,split_deit,15,1,1,9.25,9.25,9.25
22,104.00,32.17576289,119.92423564,32.17647231,119.92392230,32.17647231,119.92392230,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
23,108.00,32.17647231,119.92392230,32.17703985,119.92367163,32.17703985,119.92367163,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
24,113.00,32.17703985,119.92367163,32.17774927,119.92335829,32.17774927,119.92335829,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
25,117.00,32.18136455,119.92448190,32.17831680,119.92310762,32.17831680,119.92310762,0.4633,363.13,1,377,split_deit,7,1,-1,182.74,182.74,182.74
26,122.00,32.17831680,119.92310762,32.17902622,119.92279428,32.17902622,119.92279428,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
27,127.00,32.17902622,119.92279428,32.17973564,119.92248094,32.17973564,119.92248094,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
28,131.00,32.17973564,119.92248094,32.18030318,119.92223027,32.18030318,119.92223027,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
29,136.00,32.18030318,119.92223027,32.18101260,119.92191693,32.18101260,119.92191693,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
30,141.00,32.18101260,119.92191693,32.18172202,119.92160359,32.18172202,119.92160359,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
31,145.00,32.18172202,119.92160359,32.18228956,119.92135292,32.18228956,119.92135292,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
32,150.00,32.18228956,119.92135292,32.18299898,119.92103958,32.18299898,119.92103958,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
33,155.00,32.18299898,119.92103958,32.18370840,119.92072624,32.18370840,119.92072624,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
34,159.00,32.18370840,119.92072624,32.18427593,119.92047557,32.18427593,119.92047557,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
35,164.00,32.18427593,119.92047557,32.18498535,119.92016223,32.18498535,119.92016223,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
36,168.00,32.18498535,119.92016223,32.18555289,119.91991156,32.18555289,119.91991156,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
37,173.00,32.19229450,119.92099622,32.18626231,119.91959822,32.18626231,119.91959822,0.6733,684.29,1,513,split_deit,16,1,1,40.33,40.33,40.33
38,178.00,32.19280951,119.92187682,32.18697173,119.91928488,32.18697173,119.91928488,0.4633,694.21,1,514,split_deit,7,1,-1,199.45,199.45,199.45
39,182.00,32.19417695,119.92065386,32.18753926,119.91903421,32.18753926,119.91903421,0.6267,754.49,1,536,split_deit,14,1,1,20.94,20.94,20.94
40,186.00,32.18753926,119.91903421,32.18810680,119.91878354,32.18810680,119.91878354,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
41,191.00,32.18810680,119.91878354,32.18881622,119.91847020,32.18881622,119.91847020,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
42,196.00,32.18881622,119.91847020,32.18952564,119.91815686,32.18952564,119.91815686,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
43,200.00,32.18952564,119.91815686,32.19009318,119.91790619,32.19009318,119.91790619,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
44,205.00,32.19009318,119.91790619,32.19080260,119.91759285,32.19080260,119.91759285,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
45,209.00,32.19992089,119.91931677,32.19137013,119.91734218,32.19137013,119.91734218,0.4867,969.87,1,604,split_deit,8,1,1,49.44,49.44,49.44
46,214.00,32.19137013,119.91734218,32.19207955,119.91702884,32.19207955,119.91702884,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
47,218.00,32.19207955,119.91702884,32.19264709,119.91677816,32.19264709,119.91677816,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
48,223.00,32.19264709,119.91677816,32.19335651,119.91646482,32.19335651,119.91646482,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
49,228.00,32.19335651,119.91646482,32.19406593,119.91615149,32.19406593,119.91615149,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
50,232.00,32.19406593,119.91615149,32.19463346,119.91590081,32.19463346,119.91590081,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
51,237.00,32.19463346,119.91590081,32.19534288,119.91558747,32.19534288,119.91558747,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
52,241.00,32.19534288,119.91558747,32.19591042,119.91533680,32.19591042,119.91533680,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
53,245.00,32.19591042,119.91533680,32.19647795,119.91508613,32.19647795,119.91508613,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
54,250.00,32.19647795,119.91508613,32.19718737,119.91477279,32.19718737,119.91477279,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
55,255.00,32.19718737,119.91477279,32.19789679,119.91445945,32.19789679,119.91445945,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
56,259.00,32.19789679,119.91445945,32.19846433,119.91420878,32.19846433,119.91420878,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
57,264.00,32.19846433,119.91420878,32.19917375,119.91389544,32.19917375,119.91389544,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
58,268.00,32.19917375,119.91389544,32.19974129,119.91364477,32.19974129,119.91364477,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
59,273.00,32.19974129,119.91364477,32.20045071,119.91333143,32.20045071,119.91333143,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
60,277.00,32.20045071,119.91333143,32.20101824,119.91308076,32.20101824,119.91308076,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
61,281.00,32.20101824,119.91308076,32.20158578,119.91283009,32.20158578,119.91283009,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
62,286.00,32.20158578,119.91283009,32.20229520,119.91251675,32.20229520,119.91251675,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
63,290.00,32.20229520,119.91251675,32.20286273,119.91226608,32.20286273,119.91226608,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
64,295.00,32.20286273,119.91226608,32.20357215,119.91195274,32.20357215,119.91195274,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
65,299.00,32.20357215,119.91195274,32.20413969,119.91170206,32.20413969,119.91170206,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
66,304.00,32.20413969,119.91170206,32.20484911,119.91138873,32.20484911,119.91138873,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
67,308.00,32.20484911,119.91138873,32.20541665,119.91113805,32.20541665,119.91113805,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
68,313.00,32.20541665,119.91113805,32.20612607,119.91082471,32.20612607,119.91082471,0.0000,0.00,0,-1,split_deit,0,0,-1,,,
