Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,7.00,32.33485250,119.86070695,32.30460000,119.89700000,32.30460000,119.89700000,0.4867,4795.59,1,1151,split_xfeat,8,1,-1,4684.86,3960.91,3960.91
2,14.00,32.34059642,119.86107513,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,5241.94,1,1286,split_xfeat,10,1,-1,5019.88,3884.72,3884.72
3,21.00,32.33996342,119.85943153,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,5290.28,1,1285,split_xfeat,11,1,-1,5045.26,3829.96,3829.96
4,28.00,32.33996342,119.85943153,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,5290.28,1,1285,split_xfeat,11,1,-1,5003.15,4017.63,4017.63
5,36.00,32.33996342,119.85943153,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,5290.28,1,1285,split_xfeat,11,1,-1,4899.52,2946.18,2946.18
6,43.00,32.29000132,119.81255666,32.30460000,119.89700000,32.30460000,119.89700000,0.6733,8108.18,1,3,split_xfeat,16,1,-1,7743.61,3802.01,3802.01
7,50.00,32.34059642,119.86107513,32.30460000,119.89700000,32.30460000,119.89700000,0.5333,5241.94,1,1286,split_xfeat,10,1,-1,4558.86,3687.09,3687.09
8,57.00,32.30725453,119.83776466,32.30460000,119.89700000,32.30460000,119.89700000,0.6267,5580.14,1,420,split_xfeat,14,1,-1,4915.94,3997.50,3997.50
9,64.00,32.30725453,119.83776466,32.30460000,119.89700000,32.30460000,119.89700000,0.6267,5580.14,1,420,split_xfeat,14,1,-1,4919.21,3956.75,3956.75
10,71.00,32.30725453,119.83776466,32.30460000,119.89700000,32.30725453,119.83776466,0.6267,5580.14,1,420,split_xfeat,14,1,-1,4829.30,3851.90,3851.90
11,79.00,32.33485250,119.86070695,32.30725453,119.83776466,32.30725453,119.83776466,0.4867,3754.50,1,1151,split_xfeat,8,1,-1,3739.07,3739.07,3739.07
12,86.00,32.34059642,119.86107513,32.30725453,119.83776466,32.30725453,119.83776466,0.5333,4310.99,1,1286,split_xfeat,10,1,-1,4100.96,3785.92,3785.92
13,93.00,32.34059642,119.86107513,32.30725453,119.83776466,32.30725453,119.83776466,0.5333,4310.99,1,1286,split_xfeat,10,1,-1,4000.65,3530.59,3530.59
14,100.00,32.29000132,119.81255666,32.30725453,119.83776466,32.30725453,119.83776466,0.6733,3051.56,1,3,split_xfeat,16,1,-1,7338.23,3640.18,3640.18
15,108.00,32.29000132,119.81255666,32.30725453,119.83776466,32.30725453,119.83776466,0.6733,3051.56,1,3,split_xfeat,16,1,-1,7268.08,4214.15,4214.15
16,115.00,32.29000132,119.81255666,32.30725453,119.83776466,32.30725453,119.83776466,0.6733,3051.56,1,3,split_xfeat,16,1,-1,7202.81,4065.40,4065.40
17,122.00,32.33485250,119.86070695,32.30725453,119.83776466,32.30725453,119.83776466,0.4867,3754.50,1,1151,split_xfeat,8,1,-1,3169.16,3169.16,3169.16
18,130.00,32.30725453,119.83776466,32.30725453,119.83776466,32.30725453,119.83776466,0.6267,0.00,0,420,split_xfeat,14,1,-1,4240.36,3066.07,3066.07
19,137.00,32.30725453,119.83776466,32.30725453,119.83776466,32.30725453,119.83776466,0.6267,0.00,0,420,split_xfeat,14,1,-1,4251.73,3023.42,3023.42
20,144.00,32.30725453,119.83776466,32.30725453,119.83776466,32.30725453,119.83776466,0.6267,0.00,0,420,split_xfeat,14,1,-1,4172.14,2920.33,2920.33
21,152.00,32.30725453,119.83776466,32.30725453,119.83776466,32.30725453,119.83776466,0.6267,0.00,0,420,split_xfeat,14,1,-1,4096.68,2809.05,2809.05
22,159.00,32.30725453,119.83776466,32.30725453,119.83776466,32.30725453,119.83776466,0.6267,0.00,0,420,split_xfeat,14,1,-1,4020.12,2706.85,2706.85
