Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,216.00,38.84746946,101.08121598,38.80950000,101.04000000,38.80950000,101.04000000,0.6033,5535.39,1,799,split_learned_disk,13,1,-1,5585.89,3283.75,3283.75
2,558.00,38.84771624,101.05208049,38.80950000,101.04000000,38.80950000,101.04000000,0.6267,4381.32,1,787,split_learned_disk,14,1,-1,3083.74,2667.36,2667.36
3,563.00,38.84771624,101.05208049,38.80950000,101.04000000,38.80950000,101.04000000,0.6267,4381.32,1,787,split_learned_disk,14,1,-1,2911.57,1696.74,1696.74
4,568.00,38.81809045,101.09164556,38.80950000,101.04000000,38.80950000,101.04000000,0.5567,4579.62,1,244,split_learned_disk,11,1,-1,7152.19,2407.73,2407.73
5,573.00,38.84116281,101.08668864,38.80950000,101.04000000,38.80950000,101.04000000,0.6267,5368.09,1,662,split_learned_disk,14,1,-1,5747.48,1437.98,1437.98
6,578.00,38.84771624,101.05208049,38.80950000,101.04000000,38.80950000,101.04000000,0.6267,4381.32,1,787,split_learned_disk,14,1,-1,2567.74,2172.45,2172.45
7,583.00,38.84771624,101.05208049,38.80950000,101.04000000,38.80950000,101.04000000,0.6267,4381.32,1,787,split_learned_disk,14,1,-1,2396.15,2001.64,2001.64
8,588.00,38.84771624,101.05208049,38.80950000,101.04000000,38.80950000,101.04000000,0.6267,4381.32,1,787,split_learned_disk,14,1,-1,2310.46,683.07,683.07
9,593.00,38.82579197,101.08961474,38.80950000,101.04000000,38.82579197,101.08961474,0.7200,4669.18,0,383,split_learned_disk,18,1,-1,5983.92,509.99,509.99
10,598.00,38.85185670,101.05541979,38.82600792,101.09027241,38.82600792,101.09027241,0.5800,4173.10,1,858,split_learned_disk,12,1,-1,2222.16,1661.66,1661.66
