Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_learned_disk,13,1,6,569.30,134.34,134.34
2,5.00,24.65946815,102.34031676,24.66590000,102.34100000,24.66590000,102.34100000,0.5567,719.32,1,65,split_learned_disk,11,1,-1,760.15,734.30,734.30
3,8.00,24.65261426,102.35921212,24.66590000,102.34100000,24.66590000,102.34100000,0.5567,2362.65,1,23,split_learned_disk,11,1,-1,2291.67,613.87,613.87
4,10.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_learned_disk,13,1,-1,666.78,570.88,570.88
5,12.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_learned_disk,13,1,-1,666.78,388.99,388.99
6,15.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_learned_disk,13,1,-1,731.81,731.81,731.81
7,17.00,24.66750223,102.35747133,24.66590000,102.34100000,24.66590000,102.34100000,0.6267,1675.90,1,126,split_learned_disk,14,1,-1,1301.59,612.79,612.79
8,20.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_learned_disk,13,1,-1,804.34,420.76,420.76
9,22.00,24.66191924,102.35239063,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,1234.64,1,84,split_learned_disk,12,1,-1,730.11,730.11,730.11
10,25.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66132915,102.34013967,0.6033,516.22,1,78,split_learned_disk,13,1,3,882.52,121.68,121.68
11,27.00,24.66132915,102.34013967,24.66132915,102.34013967,24.66132915,102.34013967,0.6033,0.00,0,78,split_learned_disk,13,1,-1,964.99,518.56,518.56
12,29.00,24.66132915,102.34013967,24.66132915,102.34013967,24.66132915,102.34013967,0.6033,0.00,0,78,split_learned_disk,13,1,-1,964.99,237.94,237.94
13,32.00,24.66191924,102.35239063,24.66132915,102.34013967,24.66132915,102.34013967,0.5800,1241.15,1,84,split_learned_disk,12,1,-1,610.44,333.02,333.02
14,34.00,24.65946815,102.34031676,24.66132915,102.34013967,24.66132915,102.34013967,0.5567,207.94,1,65,split_learned_disk,11,1,-1,1245.41,952.01,952.01
