Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,5.00,29.73713261,116.04711641,29.79960000,116.04100000,29.79960000,116.04100000,0.4400,6978.94,1,96,orb,6,1,-1,7000.24,837.30,837.30
2,10.00,29.81702560,116.04204962,29.79960000,116.04100000,29.79960000,116.04100000,0.4633,1942.47,1,769,orb,7,1,-1,2109.24,907.73,907.73
3,15.00,29.72577343,116.05726766,29.79960000,116.04100000,29.79960000,116.04100000,0.4400,8367.35,1,11,orb,6,1,-1,8154.69,1028.99,1028.99
4,20.00,29.81231175,116.05957767,29.79960000,116.04100000,29.79960000,116.04100000,0.4400,2285.79,1,733,orb,6,1,-1,2525.83,1015.73,1015.73
5,25.00,29.81663930,116.04188892,29.79960000,116.04100000,29.79960000,116.04100000,0.4167,1898.76,1,769,orb,5,1,-1,2342.77,2342.77,2342.77
6,30.00,29.79527298,116.04070918,29.79960000,116.04100000,29.79960000,116.04100000,0.4400,482.50,1,588,orb,6,1,1,100.30,100.30,100.30
7,35.00,29.79469353,116.04075863,29.79960000,116.04100000,29.79960000,116.04100000,0.5100,546.69,1,588,orb,9,1,1,137.89,137.89,137.89
8,40.00,29.72903402,116.04929748,29.79960000,116.04100000,29.79960000,116.04100000,0.4167,7896.21,1,37,orb,5,1,-1,7259.62,904.37,904.37
9,45.00,29.80843951,116.04505896,29.79960000,116.04100000,29.79960000,116.04100000,0.4633,1059.30,1,695,orb,7,1,-1,2654.20,1112.66,1112.66
10,50.00,29.77879219,116.05545745,29.79960000,116.04100000,29.77879219,116.05545745,0.4633,2704.98,1,460,orb,7,1,-1,1954.85,469.15,469.15
11,55.00,29.79310079,116.03325118,29.77879219,116.05545745,29.77879219,116.05545745,0.4633,2672.32,1,570,orb,7,1,-1,732.17,732.17,732.17
12,60.00,29.72523690,116.03545697,29.77879219,116.05545745,29.77879219,116.05545745,0.4633,6267.19,1,1,orb,7,1,-1,7319.83,1337.24,1337.24
13,64.00,29.72843311,116.05289316,29.77879219,116.05545745,29.77879219,116.05545745,0.4400,5611.45,1,39,orb,6,1,-1,6913.21,302.45,302.45
14,70.00,29.74843203,116.03485122,29.77879219,116.05545745,29.77879219,116.05545745,0.4167,3922.61,1,196,orb,5,1,-1,4574.24,4574.24,4574.24
15,74.00,29.73425220,116.03506138,29.77879219,116.05545745,29.77879219,116.05545745,0.4167,5335.52,1,76,orb,5,1,-1,6089.50,841.44,841.44
16,80.00,29.76717085,116.03999218,29.77879219,116.05545745,29.77879219,116.05545745,0.4167,1976.55,1,348,orb,5,1,5,2393.17,98.98,98.98
17,85.00,29.78565214,116.03401763,29.77879219,116.05545745,29.77879219,116.05545745,0.4633,2207.94,1,495,orb,7,1,-1,765.58,310.94,310.94
18,89.00,29.81031125,116.04028887,29.77879219,116.05545745,29.77879219,116.05545745,0.4167,3802.53,1,708,orb,5,1,-1,2577.73,2577.73,2577.73
