Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,347.65,347.65,347.65
2,7.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,277.48,277.48,277.48
3,10.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,301.21,301.21,301.21
4,13.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,332.65,332.65,332.65
5,16.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,369.84,369.84,369.84
6,19.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,363.45,363.45,363.45
7,22.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,413.05,413.05,413.05
8,26.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,464.03,464.03,464.03
9,29.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35060000,115.77700000,0.5333,410.59,1,42,split_xfeat,10,1,-1,515.98,515.98,515.98
10,32.00,40.35212153,115.78140860,40.35060000,115.77700000,40.35212153,115.78140860,0.5333,410.59,1,42,split_xfeat,10,1,-1,548.39,548.39,548.39
11,35.00,40.34318586,115.78728393,40.35212153,115.78140860,40.35212153,115.78140860,0.4400,1112.62,1,13,split_xfeat,6,1,-1,720.19,720.19,720.19
12,38.00,40.35212153,115.78140860,40.35212153,115.78140860,40.35212153,115.78140860,0.5333,0.00,0,42,split_xfeat,10,1,-1,658.43,658.43,658.43
13,41.00,40.35212153,115.78140860,40.35212153,115.78140860,40.35212153,115.78140860,0.5333,0.00,0,42,split_xfeat,10,1,-1,707.82,707.82,707.82
14,44.00,40.35212153,115.78140860,40.35212153,115.78140860,40.35212153,115.78140860,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
15,47.00,40.35212153,115.78140860,40.35212153,115.78140860,40.35212153,115.78140860,0.5333,0.00,0,42,split_xfeat,10,1,-1,819.14,819.14,819.14
16,50.00,40.35212153,115.78140860,40.35212153,115.78140860,40.35212153,115.78140860,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
17,53.00,40.35212153,115.78140860,40.35212153,115.78140860,40.35212153,115.78140860,0.5333,0.00,0,42,split_xfeat,10,1,-1,933.77,933.77,933.77
