Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,2.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4992.78,588.37,588.37
2,4.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4897.40,3320.76,3320.76
3,6.00,30.94444247,120.23502890,30.94530000,120.14500000,30.94530000,120.14500000,0.4867,8597.79,1,1278,split_disk,8,1,-1,8294.68,4113.91,4113.91
4,8.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4800.96,4017.78,4017.78
5,10.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4800.96,4017.78,4017.78
6,12.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4705.07,3921.64,3921.64
7,13.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4704.59,3920.50,3920.50
8,15.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4608.73,3824.38,3824.38
9,17.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94530000,120.14500000,0.5100,4925.09,1,1261,split_disk,9,1,-1,4608.29,3823.27,3823.27
10,19.00,30.94357332,120.19653528,30.94530000,120.14500000,30.94357332,120.19653528,0.5100,4925.09,1,1261,split_disk,9,1,-1,4512.87,4512.87,4512.87
11,21.00,30.94357332,120.19653528,30.94357332,120.19653528,30.94357332,120.19653528,0.5100,0.00,0,1261,split_disk,9,1,-1,4512.46,3727.15,3727.15
