Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,24.65543502,102.36073502,24.66590000,102.34100000,24.66590000,102.34100000,0.4167,2311.58,1,49,orb,5,1,-1,2130.49,1249.00,1249.00
2,5.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
3,8.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
4,10.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
5,12.00,24.66281463,102.35476892,24.66590000,102.34100000,24.66590000,102.34100000,0.4633,1434.70,1,98,orb,7,1,-1,1055.43,1055.43,1055.43
6,15.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
7,17.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
8,20.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
9,22.00,24.65776809,102.34964638,24.66590000,102.34100000,24.66590000,102.34100000,0.4400,1258.83,1,57,orb,6,1,-1,980.54,980.54,980.54
10,25.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
11,27.00,24.66323306,102.35803799,24.66590000,102.34100000,24.66590000,102.34100000,0.3933,1749.09,1,100,orb,4,1,-1,1051.00,1051.00,1051.00
12,29.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.0000,0.00,0,-1,orb,0,0,-1,,,
13,32.00,24.66590000,102.34100000,24.66590000,102.34100000,24.66590000,102.34100000,0.3000,0.00,0,-1,orb,0,0,-1,,,
14,34.00,24.65429287,102.35908226,24.66590000,102.34100000,24.66590000,102.34100000,0.4167,2239.66,1,36,orb,5,1,3,1663.89,134.42,134.42
