Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,2.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,3,1525.23,124.44,124.44
2,5.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,4,1574.64,113.23,113.23
3,7.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,5,1624.46,127.87,127.87
4,10.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,-1,1674.65,161.49,161.49
5,12.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,-1,1776.03,275.78,275.78
6,65.00,32.35236373,109.64463516,32.35150000,109.64700000,32.35150000,109.64700000,0.6033,242.27,1,37,split_finetuned_disk,13,1,-1,489.45,238.43,238.43
7,68.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,-1,1698.83,183.00,183.00
8,71.00,32.36208108,109.63884410,32.35150000,109.64700000,32.35150000,109.64700000,0.5800,1405.55,1,101,split_finetuned_disk,12,1,2,1647.13,127.78,127.78
9,74.00,32.35064223,109.64908494,32.35150000,109.64700000,32.35150000,109.64700000,0.5333,218.07,1,29,split_finetuned_disk,10,1,2,387.37,73.22,73.22
10,77.00,32.36208108,109.63884410,32.35150000,109.64700000,32.36208108,109.63884410,0.5800,1405.55,1,101,split_finetuned_disk,12,1,4,1498.87,75.01,75.01
11,80.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,4,1446.87,91.06,91.06
12,83.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,-1,1332.82,901.29,901.29
13,86.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,4,1343.75,83.50,83.50
14,89.00,32.36614650,109.64979637,32.36208108,109.63884410,32.36208108,109.63884410,0.5567,1124.92,1,128,split_finetuned_disk,11,1,2,1651.02,77.22,77.22
15,92.00,32.35247104,109.64807597,32.36208108,109.63884410,32.36208108,109.63884410,0.6500,1377.69,1,39,split_finetuned_disk,15,1,-1,378.72,356.96,356.96
16,96.00,32.35247104,109.64807597,32.36208108,109.63884410,32.36208108,109.63884410,0.6500,1377.69,1,39,split_finetuned_disk,15,1,-1,395.04,309.05,309.05
17,99.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,1091.83,431.33,431.33
18,102.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,1040.92,776.54,776.54
19,105.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,990.53,535.53,535.53
20,108.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,930.85,170.78,170.78
21,111.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,-1,781.47,585.62,585.62
22,114.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,789.28,734.95,734.95
23,118.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,739.33,739.33,739.33
24,121.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,690.26,690.26,690.26
25,124.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,632.81,632.81,632.81
26,127.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,586.45,414.24,414.24
27,130.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,6,488.93,49.38,49.38
28,133.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,441.50,441.50,441.50
29,137.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,6,315.89,120.86,120.86
30,140.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,4,249.89,63.08,63.08
31,143.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,-1,195.29,195.29,195.29
32,146.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,1,144.17,82.77,82.77
33,149.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,1,94.20,94.20,94.20
34,152.00,32.36274641,109.64168247,32.36208108,109.63884410,32.36208108,109.63884410,0.6033,276.98,1,102,split_finetuned_disk,13,1,1,56.19,56.19,56.19
35,155.00,32.36208108,109.63884410,32.36208108,109.63884410,32.36208108,109.63884410,0.5800,0.00,0,101,split_finetuned_disk,12,1,-1,155.12,155.12,155.12
