Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,4.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,443.72,443.72,443.72
2,8.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,548.35,548.35,548.35
3,13.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,637.54,439.50,439.50
4,17.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,748.21,748.21,748.21
5,22.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,859.06,859.06,859.06
6,26.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,970.01,970.01,970.01
7,31.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,1078.69,1078.69,1078.69
8,36.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,1178.86,1178.86,1178.86
9,41.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15560000,119.92900000,0.5567,404.74,1,10,split_xfeat,11,1,-1,1290.16,1090.19,1090.19
10,46.00,32.15213577,119.92769562,32.15560000,119.92900000,32.15213577,119.92769562,0.5567,404.74,1,10,split_xfeat,11,1,-1,1401.47,1201.50,1201.50
11,51.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,1512.78,1312.80,1312.80
12,56.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,1627.99,1428.55,1428.55
13,60.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,1739.05,1539.54,1539.54
14,65.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,1850.14,1650.57,1650.57
15,70.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,1950.15,1750.53,1750.53
16,74.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,2061.29,2061.29,2061.29
17,79.00,32.22446203,119.94175947,32.15213577,119.92769562,32.15213577,119.92769562,0.5100,8159.62,1,937,split_xfeat,9,1,-1,6048.38,2025.25,2025.25
18,84.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,2290.27,2091.18,2091.18
19,89.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,2401.15,2392.09,2392.09
20,94.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,2512.07,2512.07,2512.07
21,99.00,32.22969095,119.93994055,32.15213577,119.92769562,32.15213577,119.92769562,0.5333,8710.15,1,1005,split_xfeat,10,1,-1,6159.62,2632.85,2632.85
22,104.00,32.22924032,119.93196746,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,8592.71,1,1001,split_xfeat,11,1,-1,5926.90,2731.13,2731.13
23,108.00,32.15617965,119.93782999,32.15213577,119.92769562,32.15213577,119.92769562,0.5800,1055.43,1,61,split_xfeat,12,1,-1,2753.84,2685.94,2685.94
24,113.00,32.15617965,119.93782999,32.15213577,119.92769562,32.15213577,119.92769562,0.5800,1055.43,1,61,split_xfeat,12,1,-1,2852.41,2778.90,2778.90
25,117.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,3063.86,2873.17,2873.17
26,122.00,32.17127631,119.90576581,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,2967.67,1,253,split_xfeat,11,1,-1,1868.64,1403.65,1403.65
27,127.00,32.17127631,119.90576581,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,2967.67,1,253,split_xfeat,11,1,-1,1928.21,1407.28,1407.28
28,131.00,32.17141098,119.91528585,32.15213577,119.92769562,32.15213577,119.92769562,0.4867,2443.47,1,234,split_xfeat,8,1,-1,1589.49,1498.41,1498.41
29,136.00,32.15310142,119.95040459,32.15213577,119.92769562,32.15213577,119.92769562,0.5333,2141.79,1,21,split_xfeat,10,1,-1,4344.58,1600.95,1600.95
30,141.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,3616.18,3417.46,3417.46
31,145.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,3738.05,3539.88,3539.88
32,150.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,3848.44,3650.16,3650.16
33,155.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,3958.87,3760.50,3760.50
34,159.00,32.15310142,119.95040459,32.15213577,119.92769562,32.15213577,119.92769562,0.5333,2141.79,1,21,split_xfeat,10,1,-1,4844.66,3958.82,3958.82
35,164.00,32.21274402,119.93054730,32.15213577,119.92769562,32.15213577,119.92769562,0.5800,6752.26,1,771,split_xfeat,12,1,-1,2616.62,2616.62,2616.62
36,168.00,32.21274402,119.93054730,32.15213577,119.92769562,32.15213577,119.92769562,0.5800,6752.26,1,771,split_xfeat,12,1,-1,2547.17,2160.06,2160.06
37,173.00,32.15310142,119.95040459,32.15213577,119.92769562,32.15213577,119.92769562,0.5333,2141.79,1,21,split_xfeat,10,1,-1,5175.79,4287.27,4287.27
38,178.00,32.15213577,119.92769562,32.15213577,119.92769562,32.15213577,119.92769562,0.5567,0.00,0,10,split_xfeat,11,1,-1,4511.89,4046.71,4046.71
39,182.00,32.15942955,119.91072237,32.15213577,119.92769562,32.15213577,119.92769562,0.5100,1793.16,1,94,split_xfeat,9,1,-1,3918.73,3918.73,3918.73
