Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,7.00,32.35284018,119.81472662,32.30460000,119.89700000,32.30460000,119.89700000,0.6733,9420.09,1,1580,split_learned_disk,16,1,-1,9191.89,2478.10,2478.10
2,14.00,32.29388424,119.89860782,32.30460000,119.89700000,32.30460000,119.89700000,0.6267,1202.43,1,134,split_learned_disk,14,1,-1,1380.94,684.98,684.98
3,21.00,32.33585028,119.88437291,32.30460000,119.89700000,32.30460000,119.89700000,0.5100,3675.99,1,1162,split_learned_disk,9,1,-1,3348.18,2300.30,2300.30
4,28.00,32.29029099,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5800,3725.26,1,26,split_learned_disk,12,1,-1,3585.51,2787.99,2787.99
5,36.00,32.29029099,119.86120209,32.30460000,119.89700000,32.30460000,119.89700000,0.5800,3725.26,1,26,split_learned_disk,12,1,-1,3534.22,2724.41,2724.41
6,43.00,32.30709851,119.88997662,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,716.85,1,490,split_learned_disk,11,1,1,115.29,115.29,115.29
7,50.00,32.31441956,119.84929638,32.30460000,119.89700000,32.30460000,119.89700000,0.5800,4618.73,1,605,split_learned_disk,12,1,-1,4047.12,995.24,995.24
8,57.00,32.29425975,119.88007001,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,1965.05,1,125,split_learned_disk,11,1,-1,1892.98,177.12,177.12
9,64.00,32.29425975,119.88007001,32.30460000,119.89700000,32.30460000,119.89700000,0.5567,1965.05,1,125,split_learned_disk,11,1,4,1941.98,137.59,137.59
10,71.00,32.29425975,119.88007001,32.30460000,119.89700000,32.29425975,119.88007001,0.5567,1965.05,1,125,split_learned_disk,11,1,4,1950.19,31.98,31.98
11,79.00,32.31744418,119.89072569,32.29425975,119.88007001,32.29425975,119.88007001,0.5800,2768.71,1,715,split_learned_disk,12,1,-1,811.00,649.50,649.50
12,86.00,32.34762198,119.89962351,32.29425975,119.88007001,32.29425975,119.88007001,0.5333,6218.55,1,1484,split_learned_disk,10,1,-1,4270.13,2185.99,2185.99
13,93.00,32.33737868,119.85686110,32.29425975,119.88007001,32.29425975,119.88007001,0.5333,5273.21,1,1194,split_learned_disk,10,1,-1,3948.58,2494.30,2494.30
14,100.00,32.33583955,119.81447270,32.29425975,119.88007001,32.29425975,119.88007001,0.5333,7713.83,1,1130,split_learned_disk,10,1,-1,7029.10,2003.00,2003.00
15,108.00,32.32469504,119.89971238,32.29425975,119.88007001,32.29425975,119.88007001,0.5567,3859.17,1,899,split_learned_disk,11,1,-1,1909.35,1909.35,1909.35
16,115.00,32.31457467,119.85549681,32.29425975,119.88007001,32.29425975,119.88007001,0.5567,3233.85,1,653,split_learned_disk,11,1,-1,2758.07,1972.08,1972.08
17,122.00,32.31457467,119.85549681,32.29425975,119.88007001,32.29425975,119.88007001,0.5567,3233.85,1,653,split_learned_disk,11,1,-1,2659.36,1391.67,1391.67
18,130.00,32.30480836,119.85753981,32.29425975,119.88007001,32.29425975,119.88007001,0.5800,2423.00,1,430,split_learned_disk,12,1,-1,2314.04,166.50,166.50
19,137.00,32.29747748,119.89096692,32.29425975,119.88007001,32.29425975,119.88007001,0.5333,1085.86,1,220,split_learned_disk,10,1,6,2074.21,113.71,113.71
20,144.00,32.33765181,119.87567823,32.29425975,119.88007001,32.33765181,119.87567823,0.5800,4848.04,1,1248,split_learned_disk,12,1,7,2689.44,146.19,146.19
21,152.00,32.32786986,119.87888346,32.33765181,119.87567823,32.33765181,119.87567823,0.5333,1129.90,1,979,split_learned_disk,10,1,8,1392.81,36.13,36.13
22,159.00,32.29425975,119.88007001,32.33765181,119.87567823,32.33765181,119.87567823,0.5567,4848.04,1,125,split_learned_disk,11,1,-1,2476.25,1478.42,1478.42
23,166.00,32.34090756,119.87388808,32.33765181,119.87567823,32.33765181,119.87567823,0.5567,399.64,1,1293,split_learned_disk,11,1,-1,2677.35,1544.44,1544.44
