Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,4.00,32.23062441,119.90627301,32.15560000,119.92900000,32.15560000,119.92900000,0.4633,8621.72,1,989,orb,7,1,-1,8471.60,631.83,631.83
2,8.00,32.15733251,119.92924826,32.15560000,119.92900000,32.15733251,119.92924826,0.7433,194.28,0,80,orb,19,1,1,84.31,84.31,84.31
3,13.00,32.15805138,119.92786046,32.15928436,119.92952795,32.15928436,119.92952795,0.5333,208.59,1,79,orb,10,1,1,81.17,81.17,81.17
4,17.00,32.16987667,119.94262171,32.16084585,119.92975171,32.16084585,119.92975171,0.5567,1574.90,1,247,orb,11,1,-1,1826.01,330.63,330.63
5,22.00,32.16084585,119.92975171,32.16279771,119.93003140,32.16279771,119.93003140,0.3000,0.00,0,-1,orb,0,0,-1,,,
6,26.00,32.20303131,119.93971231,32.16435919,119.93025515,32.16435919,119.93025515,0.5100,4396.18,1,660,orb,9,1,-1,4767.68,801.05,801.05
7,31.00,32.16534516,119.92923558,32.16631105,119.93053485,32.16631105,119.93053485,0.4633,162.91,1,172,orb,7,1,-1,389.64,233.71,233.71
8,36.00,32.16368802,119.92739130,32.16826291,119.93081454,32.16368802,119.92739130,0.7667,602.78,0,148,orb,20,1,1,29.32,29.32,29.32
9,41.00,32.16420303,119.92709966,32.16482293,119.92705970,32.16482293,119.92705970,0.4400,69.11,1,148,orb,6,1,1,92.23,92.23,92.23
10,46.00,32.16482293,119.92705970,32.16595785,119.92672810,32.16595785,119.92672810,0.3000,0.00,0,-1,orb,0,0,-1,,,
11,51.00,32.19429498,119.90608281,32.16709276,119.92639650,32.16709276,119.92639650,0.4167,3582.04,1,529,orb,5,1,-1,3667.64,1365.48,1365.48
12,56.00,32.23028107,119.95141200,32.16822767,119.92606490,32.22929303,119.95100841,0.7667,7308.77,0,1011,orb,20,1,-1,7415.32,7415.32,7415.32
13,60.00,32.16845558,119.92627546,32.24418178,119.95645391,32.24418178,119.95645391,0.5333,8896.24,1,217,orb,10,1,1,131.38,107.36,107.36
14,65.00,32.16672334,119.94139175,32.26279270,119.96326077,32.26279270,119.96326077,0.4400,10891.03,1,201,orb,6,1,6,1534.28,123.47,123.47
15,70.00,32.15258640,119.95157115,32.28140363,119.97006764,32.28140363,119.97006764,0.4400,14445.39,1,21,orb,6,1,2,3024.26,100.84,100.84
16,74.00,32.17118566,119.92559774,32.29629237,119.97551313,32.29629237,119.97551313,0.4633,14699.15,1,239,orb,7,1,1,103.52,103.52,103.52
17,79.00,32.29629237,119.97551313,32.31490329,119.98232000,32.31490329,119.98232000,0.3000,0.00,0,-1,orb,0,0,-1,,,
18,84.00,32.17342219,119.92529342,32.33351422,119.98912687,32.17472866,119.92581434,0.7433,18808.46,0,262,orb,19,1,1,81.20,81.20,81.20
19,89.00,32.17439265,119.92481158,32.15816875,119.91859756,32.17102877,119.92352316,0.7200,1898.53,0,285,orb,18,1,1,11.64,11.64,11.64
20,94.00,32.17443557,119.92355058,32.16322830,119.91966138,32.16322830,119.91966138,0.6267,1300.27,1,284,orb,14,1,2,217.61,96.98,96.98
21,99.00,32.17571718,119.92425366,32.15542782,119.91579960,32.15542782,119.91579960,0.6500,2394.89,1,308,orb,15,1,1,9.25,9.25,9.25
22,104.00,32.15542782,119.91579960,32.14762734,119.91193781,32.14762734,119.91193781,0.3000,0.00,0,-1,orb,0,0,-1,,,
23,108.00,32.14762734,119.91193781,32.14138696,119.90884839,32.14138696,119.90884839,0.3000,0.00,0,-1,orb,0,0,-1,,,
24,113.00,32.14138696,119.90884839,32.13358648,119.90498661,32.13358648,119.90498661,0.3000,0.00,0,-1,orb,0,0,-1,,,
25,117.00,32.21516776,119.94949863,32.12734610,119.90189718,32.12734610,119.90189718,0.6267,10755.51,1,825,orb,14,1,-1,4573.18,182.74,182.74
26,122.00,32.21124782,119.90753401,32.11954562,119.89803540,32.11954562,119.89803540,0.4867,10247.42,1,737,orb,8,1,-1,3530.59,1464.52,1464.52
27,127.00,32.11954562,119.89803540,32.11174515,119.89417362,32.11174515,119.89417362,0.3000,0.00,0,-1,orb,0,0,-1,,,
28,131.00,32.11174515,119.89417362,32.10550477,119.89108419,32.10550477,119.89108419,0.3000,0.00,0,-1,orb,0,0,-1,,,
29,136.00,32.10550477,119.89108419,32.09770429,119.88722241,32.09770429,119.88722241,0.3000,0.00,0,-1,orb,0,0,-1,,,
30,141.00,32.18529041,119.92217545,32.08990381,119.88336063,32.08990381,119.88336063,0.6500,11230.27,1,421,orb,15,1,3,203.16,6.45,6.45
31,145.00,32.18655056,119.92189649,32.08366343,119.88027120,32.08366343,119.88027120,0.4400,12105.94,1,444,orb,6,1,1,144.08,144.08,144.08
32,150.00,32.17736359,119.94987203,32.07586295,119.87640942,32.07586295,119.87640942,0.4167,13249.64,1,343,orb,5,1,-1,2876.86,1343.01,1343.01
33,155.00,32.25251649,119.91931677,32.06806247,119.87254764,32.06806247,119.87254764,0.4633,21000.70,1,1271,orb,7,1,-1,7078.45,2796.88,2796.88
34,159.00,32.21535016,119.94674139,32.06182209,119.86945821,32.06182209,119.86945821,0.4167,18576.55,1,824,orb,5,1,-1,3752.22,2573.13,2573.13
35,164.00,32.06182209,119.86945821,32.05402162,119.86559643,32.05402162,119.86559643,0.3000,0.00,0,-1,orb,0,0,-1,,,
36,168.00,32.05402162,119.86559643,32.04778123,119.86250701,32.04778123,119.86250701,0.3000,0.00,0,-1,orb,0,0,-1,,,
37,173.00,32.19229450,119.92099622,32.03998076,119.85864522,32.19229450,119.92099622,0.6733,17943.96,1,513,orb,16,1,1,40.33,40.33,40.33
38,178.00,32.19321722,119.92112301,32.19229450,119.92099622,32.19229450,119.92099622,0.5333,103.41,1,513,orb,10,1,1,75.21,75.21,75.21
39,182.00,32.19417695,119.92065386,32.19229450,119.92099622,32.19229450,119.92099622,0.6267,212.02,1,536,orb,14,1,1,20.94,20.94,20.94
40,186.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
41,191.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
42,196.00,32.16582798,119.93719599,32.19229450,119.92099622,32.19229450,119.92099622,0.4400,3317.97,1,176,orb,6,1,-1,3889.24,1209.79,1209.79
43,200.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
44,205.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
45,209.00,32.19992089,119.91931677,32.19229450,119.92099622,32.19229450,119.92099622,0.4867,863.58,1,604,orb,8,1,1,49.44,49.44,49.44
46,214.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
47,218.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
48,223.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
49,228.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
50,232.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
51,237.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
52,241.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
53,245.00,32.16739929,119.92660514,32.19229450,119.92099622,32.19229450,119.92099622,0.4167,2821.25,1,194,orb,5,1,-1,4603.84,2808.88,2808.88
54,250.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
55,255.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
56,259.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
57,264.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
58,268.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
59,273.00,32.16240049,119.91820793,32.19229450,119.92099622,32.19229450,119.92099622,0.4400,3338.15,1,143,orb,6,1,-1,5578.21,1431.13,1431.13
60,277.00,32.16215963,119.93019926,32.19229450,119.92099622,32.19229450,119.92099622,0.4400,3464.81,1,126,orb,6,1,-1,6021.90,749.07,749.07
61,281.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
62,286.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
63,290.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
64,295.00,32.19229450,119.92099622,32.19229450,119.92099622,32.19229450,119.92099622,0.3000,0.00,0,-1,orb,0,0,-1,,,
65,299.00,32.24680474,119.93931923,32.19229450,119.92099622,32.19229450,119.92099622,0.4400,6308.76,1,1212,orb,6,1,-1,3783.75,2982.36,2982.36
66,304.00,32.18520457,119.95342811,32.19229450,119.92099622,32.19229450,119.92099622,0.4167,3155.25,1,436,orb,5,1,-1,5308.33,5308.33,5308.33
67,308.00,32.22182370,119.91485473,32.19229450,119.92099622,32.22182370,119.91485473,0.5800,3337.71,1,878,orb,12,1,1,75.89,75.89,75.89
68,313.00,32.15352467,119.94525215,32.22182370,119.91485473,32.22182370,119.91485473,0.4400,8124.34,1,41,orb,6,1,2,8042.64,65.12,65.12
69,318.00,32.22397439,119.91458845,32.22182370,119.91485473,32.22397434,119.91458846,0.7433,240.73,0,901,orb,19,1,1,82.22,82.22,82.22
70,322.00,32.22491266,119.91441093,32.22402944,119.91458164,32.22484663,119.91442369,0.9300,99.63,0,924,orb,27,1,1,48.81,48.81,48.81
71,327.00,32.24877785,119.92161753,32.22582936,119.91423854,32.22582936,119.91423854,0.4167,2647.50,1,1249,orb,5,1,-1,2784.01,2067.80,2067.80
72,332.00,32.22582936,119.91423854,32.22681208,119.91405339,32.22681208,119.91405339,0.3000,0.00,0,-1,orb,0,0,-1,,,
