Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,29.76898970,115.99356999,29.76100000,115.97500000,29.76100000,115.97500000,0.4633,2003.23,1,479,split_xfeat,7,1,-1,2017.12,2017.12,2017.12
2,7.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
3,10.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
4,14.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
5,17.00,29.77219663,115.98743677,29.76100000,115.97500000,29.76100000,115.97500000,0.4867,1731.66,1,502,split_xfeat,8,1,-1,2038.81,2038.81,2038.81
6,21.00,29.77219663,115.98743677,29.76100000,115.97500000,29.76100000,115.97500000,0.4867,1731.66,1,502,split_xfeat,8,1,-1,2102.89,2102.89,2102.89
7,24.00,29.77219663,115.98743677,29.76100000,115.97500000,29.76100000,115.97500000,0.4867,1731.66,1,502,split_xfeat,8,1,-1,2167.87,2167.87,2167.87
8,28.00,29.77219663,115.98743677,29.76100000,115.97500000,29.76100000,115.97500000,0.4867,1731.66,1,502,split_xfeat,8,1,-1,2233.68,2233.68,2233.68
9,31.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
10,34.00,29.77219663,115.98743677,29.76100000,115.97500000,29.76100000,115.97500000,0.4867,1731.66,1,502,split_xfeat,8,1,-1,2377.18,2006.46,2006.46
11,38.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
12,41.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
13,44.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
14,48.00,29.76898970,115.99356999,29.76100000,115.97500000,29.76100000,115.97500000,0.4633,2003.23,1,479,split_xfeat,7,1,-1,2658.57,2658.57,2658.57
15,51.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
16,55.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
17,58.00,29.76100000,115.97500000,29.76100000,115.97500000,29.76100000,115.97500000,0.0000,0.00,0,-1,split_xfeat,0,0,-1,,,
