Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank,Top1_Min_Dist_M,Top5_Min_Dist_M,Top10_Min_Dist_M
1,3.00,24.65042067,102.35982600,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,2568.42,1,10,split_finetuned_disk,12,1,-1,2502.03,207.26,207.26
2,5.00,24.65703364,102.36133068,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,2281.38,1,50,split_finetuned_disk,12,1,-1,2302.25,238.06,238.06
3,8.00,24.66420940,102.34822434,24.66590000,102.34100000,24.66590000,102.34100000,0.4867,754.72,1,95,split_finetuned_disk,8,1,2,603.34,121.55,121.55
4,10.00,24.65042067,102.35982600,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,2568.42,1,10,split_finetuned_disk,12,1,-1,2360.35,687.80,687.80
5,12.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_finetuned_disk,13,1,-1,666.78,404.28,404.28
6,15.00,24.65216365,102.34117213,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,1529.23,1,14,split_finetuned_disk,12,1,-1,1563.36,981.25,981.25
7,17.00,24.65216365,102.34117213,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,1529.23,1,14,split_finetuned_disk,12,1,-1,1563.36,939.62,939.62
8,20.00,24.66132915,102.34013967,24.66590000,102.34100000,24.66590000,102.34100000,0.6033,516.22,1,78,split_finetuned_disk,13,1,-1,804.34,616.06,616.06
9,22.00,24.65216365,102.34117213,24.66590000,102.34100000,24.66590000,102.34100000,0.5800,1529.23,1,14,split_finetuned_disk,12,1,-1,1614.46,741.40,741.40
10,25.00,24.65216365,102.34117213,24.66590000,102.34100000,24.65216365,102.34117213,0.5800,1529.23,1,14,split_finetuned_disk,12,1,-1,1614.46,794.13,794.13
11,27.00,24.65216365,102.34117213,24.65216365,102.34117213,24.65216365,102.34117213,0.5800,0.00,0,14,split_finetuned_disk,12,1,-1,1648.74,1232.33,1232.33
12,29.00,24.65216365,102.34117213,24.65216365,102.34117213,24.65216365,102.34117213,0.5800,0.00,0,14,split_finetuned_disk,12,1,-1,1648.74,1134.30,1134.30
13,32.00,24.65946815,102.34031676,24.65216365,102.34117213,24.65216365,102.34117213,0.5567,817.73,1,65,split_finetuned_disk,11,1,-1,1165.23,170.31,170.31
14,34.00,24.65946815,102.34031676,24.65216365,102.34117213,24.65216365,102.34117213,0.5567,817.73,1,65,split_finetuned_disk,11,1,-1,1245.41,952.01,952.01
15,37.00,24.65946815,102.34031676,24.65216365,102.34117213,24.65216365,102.34117213,0.5567,817.73,1,65,split_finetuned_disk,11,1,-1,1245.41,952.01,952.01
